VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK
432,059,Lyngby Svane Apotek,6,Lyngby Hovedgade 27,2800,01-01-1806 00:00,,1084,173,1084,"Lyngby Hovedgade 27, 2800 Denmark",55.771531,12.502527,1806-01-01,,1806,2025,2008,POINT (12.502527 55.771531),2017,14993214.24,5080930.398,41.01,0.1948730891,0.2149012114,260553.07647,0.4985887972,0.7734413353,0.8564915328
614,059-1,Sorgenfri Apotek,7,Sorgenfri Torv 19,2830,"06Nov2017 0:00:00,000",,1084,173,1084,"Sorgenfri Torv 19, 2830 Denmark",55.780847,12.482037,2017-11-06,,2017,2025,2017,POINT (12.482037 55.780847),2017,14993214.24,5080930.398,41.01,0.1948730891,0.2149012114,260553.07647,0.4985887972,0.7734413353,0.8564915328
734,349,Virum Apotek,13,Frederiksdalsvej 73,2830,"01Jan1950 0:00:00,000",,1084,173,1084,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,,1950,2025,2008,POINT (12.473014 55.795311),2017,14993214.24,5080930.398,41.01,0.1948730891,0.2149012114,260553.07647,0.4985887972,0.7734413353,0.8564915328
305,360-1,Islev Apotek,7,Fortvej 5,2610,"03Aug2015 0:00:00,000",01-MAR-2018,1084,175,1084,"Fortvej 5, 2610 Denmark",55.695916,12.458643,2015-08-03,2018-03-01,2015,2018,2015,POINT (12.458643 55.695916),2017,19826166.75,6819143.73,40.39,0.1820654246,0.2112192766,193342.80834,0.4924829273,0.7618628068,0.8056008562
562,339,Rødovre Apotek,6,"Rødovre Centrum 1C, st. 124",2610,"01Jan1937 0:00:00,000",,1084,175,1084,"Rødovre Centrum 1C, st. 124, 2610 Denmark",55.711942,12.547045,1937-01-01,,1937,2025,2008,POINT (12.547045 55.711942),2017,19826166.75,6819143.73,40.39,0.1820654246,0.2112192766,193342.80834,0.4924829273,0.7618628068,0.8056008562
563,354-2,Rødovre Krone Apotek,7,"Rødovre Centrum 1R, st. 6",2610,"29Aug2016 0:00:00,000",,1084,175,1084,"Rødovre Centrum 1R, st. 6, 2610 Denmark",55.666303,12.532792,2016-08-29,,2016,2025,2016,POINT (12.532792 55.666303),2017,19826166.75,6819143.73,40.39,0.1820654246,0.2112192766,193342.80834,0.4924829273,0.7618628068,0.8056008562
302,365-1,Ishøj Apotek,7,"Ishøj Nørregade 12, Ishøj Byce",2635,01.01.1991,,1084,183,1084,"Ishøj Nørregade 12, Ishøj Bycenter, 2635 Den",55.6154,12.3518,1991-01-01,,1991,2025,2008,POINT (12.3518 55.6154),2017,,,38.25,0.1584739864,0.2251174526,169047.73364,0.4693317058,0.7126696833,0.6057805484
322,350,Kastrup Apotek,6,Skottegården 2,2770,"01Jan1950 0:00:00,000",,1084,185,1084,"Skottegården 2, 2770 Denmark",55.6377,12.635151,1950-01-01,,1950,2025,2008,POINT (12.635151 55.6377),2017,21757892.3,7450270.27,40.91,0.1853563384,0.2191672666,201714.01135,0.501965162,0.7865510778,0.8661364218
423,341-3,Lufthavns Apotek Køb,7,Lufthavnsboulevarden 6 T2-ST-386,2770,"01Nov2015 0:00:00,000",01-NOV-2019,1084,185,1084,"Lufthavnsboulevarden 6 T2-ST-386, 2770 Denmark",55.6352,12.6489,2015-11-01,2019-11-01,2015,2019,2015,POINT (12.6489 55.6352),2017,21757892.3,7450270.27,40.91,0.1853563384,0.2191672666,201714.01135,0.501965162,0.7865510778,0.8661364218
679,323,Tårnby Apotek,6,Kamillevej 4,2770,"01Jan1929 0:00:00,000",,1084,185,1084,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,,1929,2025,2008,POINT (12.622263 55.632714),2017,21757892.3,7450270.27,40.91,0.1853563384,0.2191672666,201714.01135,0.501965162,0.7865510778,0.8661364218
696,359-1,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665,01.01.1992,01-APR-2020,1084,187,1084,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323,12.388825,1992-01-01,2020-04-01,1992,2020,2008,POINT (12.388825 55.62323),2017,,,39.18,0.1872850123,0.2391277641,208369.05206,0.5037918491,0.8097592433,0.747025094
134,278,Farum Apotek,6,Farum Bytorv 69,3520,01-01-1885 00:00,,1084,190,1084,"Farum Bytorv 69, 3520 Denmark",55.814654,12.381689,1885-01-01,,1885,2025,2008,POINT (12.381689 55.814654),2017,,,41.66,0.2109212681,0.2368067268,247221.80675,0.491868724,0.8046099291,0.8486162136
744,362,Værløse Apotek,6,Bymidten 13,3500,"01Jan1967 0:00:00,000",,1084,190,1084,"Bymidten 13, 3500 Denmark",55.784539,12.373718,1967-01-01,,1967,2025,2008,POINT (12.373718 55.784539),2017,,,41.66,0.2109212681,0.2368067268,247221.80675,0.491868724,0.8046099291,0.8486162136
2,346-1,Allerød Apotek,7,Allerød Stationsvej 9,3450,07.03.2008,,1084,201,1084,"Allerød Stationsvej 9, 3450 Denmark",55.871124,12.355782,2008-07-03,,2008,2025,2008,POINT (12.355782 55.871124),2017,,,41.64,0.2051119477,0.2418466416,249752.39431,0.5142539506,0.8411798479,0.9081632653
433,278-1,Lynge Apotek,7,Lynge Bytorv 5,3540,"04Dec2017 0:00:00,000",,1084,201,1084,"Lynge Bytorv 5, 3540 Denmark",55.838075,12.277802,2017-12-04,,2017,2025,2017,POINT (12.277802 55.838075),2017,,,41.64,0.2051119477,0.2418466416,249752.39431,0.5142539506,0.8411798479,0.9081632653
18,079-2,Apoteket Egevangen,7,Egevangen 8,2980,"01Sep2015 0:00:00,000",,1084,210,1084,"Egevangen 8, 2980 Denmark",55.906141,12.474946,2015-09-01,,2015,2025,2015,POINT (12.474946 55.906141),2017,16076274.413,5438173.5225,42.76,0.2225655362,0.2174648716,220069.72905,0.48580837,0.7699258674,0.8240975106
144,154-2,Fredensborg Apotek,7,Jernbanegade 3,3480,01.01.1992,,1084,210,1084,"Jernbanegade 3, 3480 Denmark",55.979023,12.398907,1992-01-01,,1992,2025,2008,POINT (12.398907 55.979023),2017,16076274.413,5438173.5225,42.76,0.2225655362,0.2174648716,220069.72905,0.48580837,0.7699258674,0.8240975106
271,154,Humlebæk Apotek,6,Humlebæk Center 23,3050,01-01-1893 00:00,,1084,210,1084,"Humlebæk Center 23, 3050 Denmark",55.964006,12.529982,1893-01-01,,1893,2025,2008,POINT (12.529982 55.964006),2017,16076274.413,5438173.5225,42.76,0.2225655362,0.2174648716,220069.72905,0.48580837,0.7699258674,0.8240975106
479,079-1,Nivå Apotek,7,Nivå Center 75,2990,01.01.1992,,1084,210,1084,"Nivå Center 75, 2990 Denmark",55.93464,12.504554,1992-01-01,,1992,2025,2008,POINT (12.504554 55.93464),2017,16076274.413,5438173.5225,42.76,0.2225655362,0.2174648716,220069.72905,0.48580837,0.7699258674,0.8240975106
22,364-2,Apoteket Gefion,7,Gefionsvej 45A,3000,"06Feb2017 0:00:00,000",,1084,217,1084,"Gefionsvej 45A, 3000 Denmark",56.039626,12.587545,2017-02-06,,2017,2025,2017,POINT (12.587545 56.039626),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
128,154-1,Espergærde Apotek,7,Nørremarken 3,3060,01.01.1992,,1084,217,1084,"Nørremarken 3, 3060 Denmark",55.996762,12.5432234,1992-01-01,,1992,2025,2008,POINT (12.5432234 55.996762),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
224,364,Helsingør Axeltorvs,6,Groskenstræde 2 A,3000,"01Jan1968 0:00:00,000",,1084,217,1084,"Groskenstræde 2 A, 3000 Denmark",56.0367464,12.6107202,1968-01-01,,1968,2025,2008,POINT (12.6107202 56.0367464),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
225,238,Helsingør Stengades,6,Stengade 46,3000,"01Jan1912 0:00:00,000",,1084,217,1084,"Stengade 46, 3000 Denmark",56.0356385,12.6154715,1912-01-01,,1912,2025,2008,POINT (12.6154715 56.0356385),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
257,113-1,Hornbæk Apotek,7,Sauntevej 2,3100,01.01.1992,,1084,217,1084,"Sauntevej 2, 3100 Denmark",56.0806998,12.4792214,1992-01-01,,1992,2025,2008,POINT (12.4792214 56.0806998),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
532,238-1,Prøvestens Apotek,7,Birkedalsvej 7-9,3000,"01Sep2015 0:00:00,000",,1084,217,1084,"Birkedalsvej 7-9, 3000 Denmark",56.0211739,12.5715819,2015-09-01,,2015,2025,2015,POINT (12.5715819 56.0211739),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
782,364-1,Ålsgårde Apotek,7,Ålsgårdecentret,3140,"01Jul2015 0:00:00,000",,1084,217,1084,"Ålsgårdecentret, 3140 Denmark",56.075299,12.5401626,2015-07-01,,2015,2025,2015,POINT (12.5401626 56.075299),2017,15199790.85,5156191.7443,43.73,0.232811154,0.2002520499,201792.07915,0.4809165188,0.7579535199,0.8675908604
234,044,Hillerød Frederiksbo,6,Slotsgade 26,3400,01-01-1792 00:00,,1084,219,1084,"Slotsgade 26, 3400 Denmark",55.930404,12.299802,1792-01-01,,1792,2025,2008,POINT (12.299802 55.930404),2017,22792617.9,7724737.39,40.72,0.185745311,0.2236327739,221481.83284,0.5175197357,0.7958008238,0.8758482876
235,367,Hillerød Krone Apote,6,Helsingørsgade 10,3400,"01Jan1998 0:00:00,000",,1084,219,1084,"Helsingørsgade 10, 3400 Denmark",55.9303626,12.3050612,1998-01-01,,1998,2025,2008,POINT (12.3050612 55.9303626),2017,22792617.9,7724737.39,40.72,0.185745311,0.2236327739,221481.83284,0.5175197357,0.7958008238,0.8758482876
689,367-1,Ullerød Apotek,7,Frederiksværksgade 115,3400,"31Oct2016 0:00:00,000",,1084,219,1084,"Frederiksværksgade 115, 3400 Denmark",55.9397162,12.2764177,2016-10-31,,2016,2025,2016,POINT (12.2764177 55.9397162),2017,22792617.9,7724737.39,40.72,0.185745311,0.2236327739,221481.83284,0.5175197357,0.7958008238,0.8758482876
294,079,Hørsholm Apotek,6,Hørsholm Midtpunkt 78,2970,01-01-1840 00:00,,1084,223,1084,"Hørsholm Midtpunkt 78, 2970 Denmark",55.882527,12.49756,1840-01-01,,1840,2025,2008,POINT (12.49756 55.882527),2017,13606273.75,4613331.83,45.37,0.2732539556,0.2087661819,294887.01117,0.4771498378,0.7971833166,0.8877718589
339,079-3,Kongevejens Apotek,7,Usserød Kongevej 65 B,2970,"09Nov2015 0:00:00,000",,1084,223,1084,"Usserød Kongevej 65 B, 2970 Denmark",55.888781,12.4967122,2015-11-09,,2015,2025,2015,POINT (12.4967122 55.888781),2017,13606273.75,4613331.83,45.37,0.2732539556,0.2087661819,294887.01117,0.4771498378,0.7971833166,0.8877718589
552,079-4,Rungsted Apotek,7,Rungsted Bytorv,2960,"14Jan2016 0:00:00,000",,1084,223,1084,"Rungsted Bytorv, 2960 Denmark",55.8826574,12.5293171,2016-01-14,,2016,2025,2016,POINT (12.5293171 55.8826574),2017,13606273.75,4613331.83,45.37,0.2732539556,0.2087661819,294887.01117,0.4771498378,0.7971833166,0.8877718589
71,346,Birkerød Apotek,6,Teglporten 27,3460,"01Jan1938 0:00:00,000",,1084,230,1084,"Teglporten 27, 3460 Denmark",55.838563,12.431699,1938-01-01,,1938,2025,2008,POINT (12.431699 55.838563),2017,28693226.65,9613950.06,42.93,0.2285984747,0.228687778,304595.67053,0.4865252037,0.79340507,0.8792013609
255,283,Holte Apotek,6,"Holte Midtpunkt 20, 1. sal",2840,"01Jan1919 0:00:00,000",,1084,230,1084,"Holte Midtpunkt 20, 1. sal, 2840 Denmark",55.811887,12.471571,1919-01-01,,1919,2025,2008,POINT (12.471571 55.811887),2017,28693226.65,9613950.06,42.93,0.2285984747,0.228687778,304595.67053,0.4865252037,0.79340507,0.8792013609
494,138,Nærum Apotek,6,Nærum Vænge Torv 35,2850,01-01-1873 00:00,,1084,230,1084,"Nærum Vænge Torv 35, 2850 Denmark",55.816,12.5385,1873-01-01,,1873,2025,2008,POINT (12.5385 55.816),2017,28693226.65,9613950.06,42.93,0.2285984747,0.228687778,304595.67053,0.4865252037,0.79340507,0.8792013609
608,225-4,Smørum Apotek,7,Flodvej 75 M,2765,"05Sep2016 0:00:00,000",,1084,240,1084,"Flodvej 75 M, 2765 Denmark",55.7321773,12.3089435,2016-09-05,,2016,2025,2016,POINT (12.3089435 55.7321773),2017,,,40.59,0.1863023256,0.2397209302,230929.20587,0.5248322773,0.837525355,0.9088007827
620,369,Stenløse Apotek,13,Egedal Centret 2,3660,"01Jun2004 0:00:00,000",,1084,240,1084,"Egedal Centret 2, 3660 Denmark",55.76822,12.194889,2004-06-01,,2004,2025,2008,POINT (12.194889 55.76822),2017,,,40.59,0.1863023256,0.2397209302,230929.20587,0.5248322773,0.837525355,0.9088007827
157,068,Frederikssund Apotek,6,"Nygade 1, 1. sal 18",3600,01-01-1815 00:00,,1084,250,1084,"Nygade 1, 1. sal 18, 3600 Denmark",55.836515,12.06505,1815-01-01,,1815,2025,2008,POINT (12.06505 55.836515),2017,25748211.1,8684373.75,43.53,0.2291486866,0.2053154529,200609.76643,0.4984824653,0.7931709609,0.9209995791
589,130,Skibby Apotek,6,Hovedgaden 40,4050,01-01-1876 00:00,,1084,250,1084,"Hovedgaden 40, 4050 Denmark",55.751455,11.959362,1876-01-01,,1876,2025,2008,POINT (11.959362 55.751455),2017,25748211.1,8684373.75,43.53,0.2291486866,0.2053154529,200609.76643,0.4984824653,0.7931709609,0.9209995791
603,068-1,Slangerup Apotek,7,Kongensgade 16,3550,"04Jan2016 0:00:00,000",,1084,250,1084,"Kongensgade 16, 3550 Denmark",55.846115,12.171946,2016-01-04,,2016,2025,2016,POINT (12.171946 55.846115),2017,25748211.1,8684373.75,43.53,0.2291486866,0.2053154529,200609.76643,0.4984824653,0.7931709609,0.9209995791
7,411,Apopro Online Apotek,6,Ventrupvej 27,2670,"15Jun2017 0:00:00,000",,1085,253,1085,"Ventrupvej 27, 2670 Denmark",55.593029,12.264779,2017-06-15,,2017,2025,2017,POINT (12.264779 55.593029),2017,15989595.81,5435811.36,41.82,0.2105895065,0.2202745428,212052.84654,0.4982260619,0.7971060414,0.8485437672
179,370,Greve Apotek,6,Greve Midtby Center 14 B,2670,"27Jun2005 0:00:00,000",,1085,253,1085,"Greve Midtby Center 14 B, 2670 Denmark",55.5822503,12.2952687,2005-06-27,,2005,2025,2008,POINT (12.2952687 55.5822503),2017,15989595.81,5435811.36,41.82,0.2105895065,0.2202745428,212052.84654,0.4982260619,0.7971060414,0.8485437672
274,365,Hundige Apotek,6,Over Bølgen 19H,2670,"01Jan1976 0:00:00,000",,1085,253,1085,"Over Bølgen 19H, 2670 Denmark",55.5970596,12.3268903,1976-01-01,,1976,2025,2008,POINT (12.3268903 55.5970596),2017,15989595.81,5435811.36,41.82,0.2105895065,0.2202745428,212052.84654,0.4982260619,0.7971060414,0.8485437672
530,365-2,Plusapoteket Waves,7,"Over Bølgen 3 D, Waves",2670,"29Oct2015 0:00:00,000",,1085,253,1085,"Over Bølgen 3 D, Waves, 2670 Denmark",55.5982781,12.3265971,2015-10-29,,2015,2025,2015,POINT (12.3265971 55.5982781),2017,15989595.81,5435811.36,41.82,0.2105895065,0.2202745428,212052.84654,0.4982260619,0.7971060414,0.8485437672
672,370-2,Tune Apotek,7,Tune Center 3B,4030,"01Dec2015 0:00:00,000",,1085,253,1085,"Tune Center 3B, 4030 Denmark",55.595661,12.176066,2015-12-01,,2015,2025,2015,POINT (12.176066 55.595661),2017,15989595.81,5435811.36,41.82,0.2105895065,0.2202745428,212052.84654,0.4982260619,0.7971060414,0.8485437672
76,180,Borup Apotek,6,Hovedgaden 15,4140,01-01-1899 00:00,,1085,259,1085,"Hovedgaden 15, 4140 Denmark",55.494647,11.97249,1899-01-01,,1899,2025,2008,POINT (11.97249 55.494647),2017,18519301.17,6362761.884,41.29,0.1975611373,0.2142454768,200151.10906,0.5011790103,0.7768774704,0.8815177682
227,368-2,Herfølge Apotek,7,Vordingborgvej 106,4681,"01Feb2017 0:00:00,000",,1085,259,1085,"Vordingborgvej 106, 4681 Denmark",55.4283912,12.1531988,2017-02-01,,2017,2025,2017,POINT (12.1531988 55.4283912),2017,18519301.17,6362761.884,41.29,0.1975611373,0.2142454768,200151.10906,0.5011790103,0.7768774704,0.8815177682
410,368,Køge Boholte Apotek,6,Marksvinget 31,4600,"01Jan1999 0:00:00,000",,1085,259,1085,"Marksvinget 31, 4600 Denmark",55.4495706,12.172474,1999-01-01,,1999,2025,2008,POINT (12.172474 55.4495706),2017,18519301.17,6362761.884,41.29,0.1975611373,0.2142454768,200151.10906,0.5011790103,0.7768774704,0.8815177682
412,014,Køge Torvets Apotek,6,Brogade 1,4600,19.11.1979,,1085,259,1085,"Brogade 1, 4600 Denmark",55.4545499,12.1812478,1979-11-19,,1979,2025,2008,POINT (12.1812478 55.4545499),2017,18519301.17,6362761.884,41.29,0.1975611373,0.2142454768,200151.10906,0.5011790103,0.7768774704,0.8815177682
749,368-1,Ølby Apotek,7,Ølby Center 25,4600,01.01.1992,,1085,259,1085,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992,2025,2008,POINT (12.1821 55.458),2017,18519301.17,6362761.884,41.29,0.1975611373,0.2142454768,200151.10906,0.5011790103,0.7768774704,0.8815177682
158,080,Frederiksværk Apotek,6,Nørregade 4,3300,11-12-1857 00:00,,1084,260,1084,"Nørregade 4, 3300 Denmark",55.973217,12.021654,1857-11-12,,1857,2025,2008,POINT (12.021654 55.973217),2017,,,44.99,0.2517646304,0.1853503593,182301.29395,0.474193341,0.7597762174,0.8930453786
273,080-1,Hundested Apotek,6,Nørregade 54,3390,01.01.1992,,1084,260,1084,"Nørregade 54, 3390 Denmark",55.9572481,11.8536231,1992-01-01,,1992,2025,2008,POINT (11.8536231 55.9572481),2017,,,44.99,0.2517646304,0.1853503593,182301.29395,0.474193341,0.7597762174,0.8930453786
34,170-3,Apoteket ROs Torv,7,ROs Torv 210,4000,"28Aug2015 0:00:00,000",,1085,265,1085,"ROs Torv 210, 4000 Denmark",55.6420014,12.0997184,2015-08-28,,2015,2025,2015,POINT (12.0997184 55.6420014),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
284,017-1,Hyrdehøj Apotek,7,Hyrdehøj Alle 5,4000,"10Nov2015 0:00:00,000",,1085,265,1085,"Hyrdehøj Alle 5, 4000 Denmark",55.634643,12.053027,2015-11-10,,2015,2025,2015,POINT (12.053027 55.634643),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
314,170-1,Jyllinge Apotek,7,Jyllinge Center 31,4040,"01Dec2001 0:00:00,000",,1085,265,1085,"Jyllinge Center 31, 4040 Denmark",55.7535209,12.1086079,2001-12-01,,2001,2025,2008,POINT (12.1086079 55.7535209),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
545,252-4,Roskilde Apotek - Sta,7,Stationscentret 12,4000,"19Oct2016 0:00:00,000",01-APR-2019,1085,265,1085,"Stationscentret 12, 4000 Denmark",55.637613,12.083644,2016-10-19,2019-04-01,2016,2019,2016,POINT (12.083644 55.637613),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
546,017,Roskilde Dom Apotek,6,Algade 51,4000,01-01-1753 00:00,,1085,265,1085,"Algade 51, 4000 Denmark",55.640674,12.089246,1753-01-01,,1753,2025,2008,POINT (12.089246 55.640674),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
548,170,Roskilde Svane Apotek,6,Skomagergade 19,4000,01-01-1898 00:00,,1085,265,1085,"Skomagergade 19, 4000 Denmark",55.640778,12.077801,1898-01-01,,1898,2025,2008,POINT (12.077801 55.640778),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
671,170-2,Trekroner Løve Apote,7,Trekroner Centervej 59-61,4000,"01Jul2015 0:00:00,000",,1085,265,1085,"Trekroner Centervej 59-61, 4000 Denmark",55.6482056,12.1261215,2015-07-01,,2015,2025,2015,POINT (12.1261215 55.6482056),2017,17546385.321,5971001.8414,40.96,0.1922707194,0.2111647708,221386.9301,0.5079729265,0.7822199146,0.8977285763
213,370-1,Havdrup Apotek,7,Møllemarken 8,4622,"27Jun2005 0:00:00,000",,1085,269,1085,"Møllemarken 8, 4622 Denmark",55.543764,12.115263,2005-06-27,,2005,2025,2008,POINT (12.115263 55.543764),2017,,,40.84,0.1957545075,0.2343902656,232148.74842,0.5207434746,0.8272096107,0.9146249277
612,014-1,Solrød Apotek,7,Solrød Center 78,2680,01.01.1992,,1085,269,1085,"Solrød Center 78, 2680 Denmark",55.533005,12.21967,1992-01-01,,1992,2025,2008,POINT (12.21967 55.533005),2017,,,40.84,0.1957545075,0.2343902656,232148.74842,0.5207434746,0.8272096107,0.9146249277
167,113,Gilleleje Apotek,6,Vesterbrogade 6 B,3250,01-01-1869 00:00,,1084,270,1084,"Vesterbrogade 6 B, 3250 Denmark",56.1256179,12.3056349,1869-01-01,,1869,2025,2008,POINT (12.3056349 56.1256179),2017,23090629,7864937.5,45.43,0.2590193367,0.1914986535,195029.0233,0.4888732326,0.7809157606,0.9191487294
223,191,Helsinge Apotek,6,Østergade 35,3200,"01Jan1901 0:00:00,000",,1084,270,1084,"Østergade 35, 3200 Denmark",56.0261355,12.2163846,1901-01-01,,1901,2025,2008,POINT (12.2163846 56.0261355),2017,23090629,7864937.5,45.43,0.2590193367,0.1914986535,195029.0233,0.4888732326,0.7809157606,0.9191487294
569,191-1,Rådhusapoteket Helsi,7,Frederiksborgvej 20,3200,"26Oct2015 0:00:00,000",,1084,270,1084,"Frederiksborgvej 20, 3200 Denmark",56.019687,12.200267,2015-10-26,,2015,2025,2015,POINT (12.200267 56.019687),2017,23090629,7864937.5,45.43,0.2590193367,0.1914986535,195029.0233,0.4888732326,0.7809157606,0.9191487294
47,216,Asnæs Apotek,6,Asnæs Centret 7,4550,"01Jan1905 0:00:00,000",,1085,306,1085,"Asnæs Centret 7, 4550 Denmark",55.811989,11.500561,1905-01-01,,1905,2025,2008,POINT (11.500561 55.811989),2017,,,47.49,0.2991566666,0.1655835323,155987.94534,0.4312900883,0.7062913346,0.9334382186
488,062,Nykøbing Apotek,6,Algade 20,4500,01-01-1809 00:00,,1085,306,1085,"Algade 20, 4500 Denmark",55.922181,11.668122,1809-01-01,,1809,2025,2008,POINT (11.668122 55.922181),2017,,,47.49,0.2991566666,0.1655835323,155987.94534,0.4312900883,0.7062913346,0.9334382186
248,026,Holbæk Elefant Apote,13,Ahlgade 32,4300,01-01-1753 00:00,,1085,316,1085,"Ahlgade 32, 4300 Denmark",55.71768,11.711049,1753-01-01,,1753,2025,2008,POINT (11.711049 55.71768),2017,30578268.263,10371482.212,42.01,0.2040911204,0.210134821,190766.17254,0.4833316874,0.747610449,0.9049983776
249,239,Holbæk Løve Apotek,6,Labæk 4-6,4300,"01Jan1913 0:00:00,000",,1085,316,1085,"Labæk 4-6, 4300 Denmark",55.716936,11.7184847,1913-01-01,,1913,2025,2008,POINT (11.7184847 55.716936),2017,30578268.263,10371482.212,42.01,0.2040911204,0.210134821,190766.17254,0.4833316874,0.747610449,0.9049983776
313,116,Jyderup Apotek,6,Sølystvej 1,4450,01-01-1870 00:00,,1085,316,1085,"Sølystvej 1, 4450 Denmark",55.660084,11.395909,1870-01-01,,1870,2025,2008,POINT (11.395909 55.660084),2017,30578268.263,10371482.212,42.01,0.2040911204,0.210134821,190766.17254,0.4833316874,0.747610449,0.9049983776
674,119-1,Tølløse Apotek,7,Vestergade 70,4340,"27Mar2017 0:00:00,000",,1085,316,1085,"Vestergade 70, 4340 Denmark",55.6122248,11.7636274,2017-03-27,,2017,2025,2017,POINT (11.7636274 55.6122248),2017,30578268.263,10371482.212,42.01,0.2040911204,0.210134821,190766.17254,0.4833316874,0.747610449,0.9049983776
129,206,Fakse Apotek,6,Rønnedevej 15,4640,01-01-1892 00:00,,1085,320,1085,"Rønnedevej 15, 4640 Denmark",55.255616,12.116181,1892-01-01,,1892,2025,2008,POINT (12.116181 55.255616),2017,20559787.55,7050087.17,43.26,0.2173828828,0.1976258336,185580.07208,0.4935799662,0.7649151096,0.9209905987
209,100,Haslev Apotek,6,Jernbanegade 11,4690,01-01-1856 00:00,,1085,320,1085,"Jernbanegade 11, 4690 Denmark",55.328899,11.963527,1856-01-01,,1856,2025,2008,POINT (11.963527 55.328899),2017,20559787.55,7050087.17,43.26,0.2173828828,0.1976258336,185580.07208,0.4935799662,0.7649151096,0.9209905987
318,067-1,Karise Apotek,7,Syrenvænget 20,4653,"01Jul2010 0:00:00,000",,1085,320,1085,"Syrenvænget 20, 4653 Denmark",55.303771,12.199332,2010-07-01,,2010,2025,2010,POINT (12.199332 55.303771),2017,20559787.55,7050087.17,43.26,0.2173828828,0.1976258336,185580.07208,0.4935799662,0.7649151096,0.9209905987
191,254-1,Gørlev Apotek,7,Algade 29,4281,01.01.1991,,1085,326,1085,"Algade 29, 4281 Denmark",55.539444,11.226409,1991-01-01,,1991,2025,2008,POINT (11.226409 55.539444),2017,29869351.25,10091142.16,43.85,0.2332693643,0.1954595566,175230.63123,0.4552313575,0.7188237819,0.9252049809
291,254,Høng Apotek,6,Centervej 35,4270,"01Jan1907 0:00:00,000",,1085,326,1085,"Centervej 35, 4270 Denmark",55.504303,11.288948,1907-01-01,,1907,2025,2008,POINT (11.288948 55.504303),2017,29869351.25,10091142.16,43.85,0.2332693643,0.1954595566,175230.63123,0.4552313575,0.7188237819,0.9252049809
317,023,Kalundborg Svane Apot,6,Elmegade 15,4400,01-01-1753 00:00,,1085,326,1085,"Elmegade 15, 4400 Denmark",55.678817,11.097264,1753-01-01,,1753,2025,2008,POINT (11.097264 55.678817),2017,29869351.25,10091142.16,43.85,0.2332693643,0.1954595566,175230.63123,0.4552313575,0.7188237819,0.9252049809
329,077-1,Klosterparkens Apotek,7,Klosterparks Allé 10,4100,"01Sep2015 0:00:00,000",,1085,329,1085,"Klosterparks Allé 10, 4100 Denmark",55.453512,11.788069,2015-09-01,,2015,2025,2015,POINT (11.788069 55.453512),2017,,,40.77,0.1790096597,0.2123691005,196634.08059,0.5121263231,0.7707776079,0.8706525532
543,077,Ringsted Apotek,6,Sct. Hansgade 23,4100,01-01-1808 00:00,,1085,329,1085,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808,2025,2008,POINT (11.7901 55.4426),2017,,,40.77,0.1790096597,0.2123691005,196634.08059,0.5121263231,0.7707776079,0.8706525532
341,043,Korsør Apotek,6,Algade 49,4220,01-01-1761 00:00,,1085,330,1085,"Algade 49, 4220 Denmark",55.3278702,11.1399915,1761-01-01,,1761,2025,2008,POINT (11.1399915 55.3278702),2017,26085082.02,8921505.144,42.28,0.2120099281,0.192799615,172778.4333,0.4699665026,0.7211071337,0.8860452723
