VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK
410,368,Køge Boholte Apotek,6,Marksvinget 31,4600,"01Jan1999 0:00:00,000",,1085,259,1085,"Marksvinget 31, 4600 Denmark",55.4495706,12.172474,1999-01-01,,1999,2025,2008,POINT (12.172474 55.4495706),2009,26813481.525,8900692.4775,39.15,0.156463895,0.2443063457,173678.24781,0.4959051611,0.76188666,0.9148589166
412,014,Køge Torvets Apotek,6,Brogade 1,4600,19.11.1979,,1085,259,1085,"Brogade 1, 4600 Denmark",55.4545499,12.1812478,1979-11-19,,1979,2025,2008,POINT (12.1812478 55.4545499),2009,26813481.525,8900692.4775,39.15,0.156463895,0.2443063457,173678.24781,0.4959051611,0.76188666,0.9148589166
749,368-1,Ølby Apotek,7,Ølby Center 25,4600,01.01.1992,,1085,259,1085,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992,2025,2008,POINT (12.1821 55.458),2009,26813481.525,8900692.4775,39.15,0.156463895,0.2443063457,173678.24781,0.4959051611,0.76188666,0.9148589166
158,080,Frederiksværk Apotek,6,Nørregade 4,3300,11-12-1857 00:00,,1084,260,1084,"Nørregade 4, 3300 Denmark",55.973217,12.021654,1857-11-12,,1857,2025,2008,POINT (12.021654 55.973217),2009,,,41.97,0.1896257683,0.2157865946,158083.75287,0.4718793309,0.7380165737,0.9165243175
273,080-1,Hundested Apotek,6,Nørregade 54,3390,01.01.1992,,1084,260,1084,"Nørregade 54, 3390 Denmark",55.9572481,11.8536231,1992-01-01,,1992,2025,2008,POINT (11.8536231 55.9572481),2009,,,41.97,0.1896257683,0.2157865946,158083.75287,0.4718793309,0.7380165737,0.9165243175
314,170-1,Jyllinge Apotek,7,Jyllinge Center 31,4040,"01Dec2001 0:00:00,000",,1085,265,1085,"Jyllinge Center 31, 4040 Denmark",55.7535209,12.1086079,2001-12-01,,2001,2025,2008,POINT (12.1086079 55.7535209),2009,48570754.35,15954433.27,39.58,0.1615922486,0.2294043711,187757.94559,0.5104195984,0.7772373736,0.9149545404
546,017,Roskilde Dom Apotek,6,Algade 51,4000,01-01-1753 00:00,,1085,265,1085,"Algade 51, 4000 Denmark",55.640674,12.089246,1753-01-01,,1753,2025,2008,POINT (12.089246 55.640674),2009,48570754.35,15954433.27,39.58,0.1615922486,0.2294043711,187757.94559,0.5104195984,0.7772373736,0.9149545404
548,170,Roskilde Svane Apotek,6,Skomagergade 19,4000,01-01-1898 00:00,,1085,265,1085,"Skomagergade 19, 4000 Denmark",55.640778,12.077801,1898-01-01,,1898,2025,2008,POINT (12.077801 55.640778),2009,48570754.35,15954433.27,39.58,0.1615922486,0.2294043711,187757.94559,0.5104195984,0.7772373736,0.9149545404
213,370-1,Havdrup Apotek,7,Møllemarken 8,4622,"27Jun2005 0:00:00,000",,1085,269,1085,"Møllemarken 8, 4622 Denmark",55.543764,12.115263,2005-06-27,,2005,2025,2008,POINT (12.115263 55.543764),2009,,,39.26,0.1482616608,0.2538071066,197407.19528,0.5269777266,0.8103489771,0.9430683564
612,014-1,Solrød Apotek,7,Solrød Center 78,2680,01.01.1992,,1085,269,1085,"Solrød Center 78, 2680 Denmark",55.533005,12.21967,1992-01-01,,1992,2025,2008,POINT (12.21967 55.533005),2009,,,39.26,0.1482616608,0.2538071066,197407.19528,0.5269777266,0.8103489771,0.9430683564
167,113,Gilleleje Apotek,6,Vesterbrogade 6 B,3250,01-01-1869 00:00,,1084,270,1084,"Vesterbrogade 6 B, 3250 Denmark",56.1256179,12.3056349,1869-01-01,,1869,2025,2008,POINT (12.3056349 56.1256179),2009,,,42.13,0.1906669288,0.2244065464,171201.47497,0.499864662,0.7728381561,0.9497773075
223,191,Helsinge Apotek,6,Østergade 35,3200,"01Jan1901 0:00:00,000",,1084,270,1084,"Østergade 35, 3200 Denmark",56.0261355,12.2163846,1901-01-01,,1901,2025,2008,POINT (12.2163846 56.0261355),2009,,,42.13,0.1906669288,0.2244065464,171201.47497,0.499864662,0.7728381561,0.9497773075
47,216,Asnæs Apotek,6,Asnæs Centret 7,4550,"01Jan1905 0:00:00,000",,1085,306,1085,"Asnæs Centret 7, 4550 Denmark",55.811989,11.500561,1905-01-01,,1905,2025,2008,POINT (11.500561 55.811989),2009,,,44.54,0.2247048138,0.1944595822,136240.69414,0.4406815632,0.6887102667,0.9571294303
488,062,Nykøbing Apotek,6,Algade 20,4500,01-01-1809 00:00,,1085,306,1085,"Algade 20, 4500 Denmark",55.922181,11.668122,1809-01-01,,1809,2025,2008,POINT (11.668122 55.922181),2009,,,44.54,0.2247048138,0.1944595822,136240.69414,0.4406815632,0.6887102667,0.9571294303
248,026,Holbæk Elefant Apote,13,Ahlgade 32,4300,01-01-1753 00:00,,1085,316,1085,"Ahlgade 32, 4300 Denmark",55.71768,11.711049,1753-01-01,,1753,2025,2008,POINT (11.711049 55.71768),2009,48408878.65,15964536.5,39.69,0.1568511862,0.2345794393,164561.34827,0.4974432841,0.7512770788,0.927374865
249,239,Holbæk Løve Apotek,6,Labæk 4-6,4300,"01Jan1913 0:00:00,000",,1085,316,1085,"Labæk 4-6, 4300 Denmark",55.716936,11.7184847,1913-01-01,,1913,2025,2008,POINT (11.7184847 55.716936),2009,48408878.65,15964536.5,39.69,0.1568511862,0.2345794393,164561.34827,0.4974432841,0.7512770788,0.927374865
313,116,Jyderup Apotek,6,Sølystvej 1,4450,01-01-1870 00:00,,1085,316,1085,"Sølystvej 1, 4450 Denmark",55.660084,11.395909,1870-01-01,,1870,2025,2008,POINT (11.395909 55.660084),2009,48408878.65,15964536.5,39.69,0.1568511862,0.2345794393,164561.34827,0.4974432841,0.7512770788,0.927374865
129,206,Fakse Apotek,6,Rønnedevej 15,4640,01-01-1892 00:00,,1085,320,1085,"Rønnedevej 15, 4640 Denmark",55.255616,12.116181,1892-01-01,,1892,2025,2008,POINT (12.116181 55.255616),2009,21533096.05,7204548.68,40.76,0.169517929,0.2302441511,162044.21626,0.4934567235,0.7571577058,0.9588100037
209,100,Haslev Apotek,6,Jernbanegade 11,4690,01-01-1856 00:00,,1085,320,1085,"Jernbanegade 11, 4690 Denmark",55.328899,11.963527,1856-01-01,,1856,2025,2008,POINT (11.963527 55.328899),2009,21533096.05,7204548.68,40.76,0.169517929,0.2302441511,162044.21626,0.4934567235,0.7571577058,0.9588100037
319,083,Karise Apotek,6,Bredgade 26,4653,01-01-1842 00:00,30-JUN-2010,1085,320,1085,"Bredgade 26, 4653 Denmark",55.30706,12.201245,1842-01-01,2010-06-30,1842,2010,2008,POINT (12.201245 55.30706),2009,21533096.05,7204548.68,40.76,0.169517929,0.2302441511,162044.21626,0.4934567235,0.7571577058,0.9588100037
191,254-1,Gørlev Apotek,7,Algade 29,4281,01.01.1991,,1085,326,1085,"Algade 29, 4281 Denmark",55.539444,11.226409,1991-01-01,,1991,2025,2008,POINT (11.226409 55.539444),2009,35154061.1,11546804.53,41.36,0.1796204202,0.2231401604,152686.04019,0.4680284553,0.7204326678,0.9515853659
291,254,Høng Apotek,6,Centervej 35,4270,"01Jan1907 0:00:00,000",,1085,326,1085,"Centervej 35, 4270 Denmark",55.504303,11.288948,1907-01-01,,1907,2025,2008,POINT (11.288948 55.504303),2009,35154061.1,11546804.53,41.36,0.1796204202,0.2231401604,152686.04019,0.4680284553,0.7204326678,0.9515853659
317,023,Kalundborg Svane Apot,6,Elmegade 15,4400,01-01-1753 00:00,,1085,326,1085,"Elmegade 15, 4400 Denmark",55.678817,11.097264,1753-01-01,,1753,2025,2008,POINT (11.097264 55.678817),2009,35154061.1,11546804.53,41.36,0.1796204202,0.2231401604,152686.04019,0.4680284553,0.7204326678,0.9515853659
543,077,Ringsted Apotek,6,Sct. Hansgade 23,4100,01-01-1808 00:00,,1085,329,1085,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808,2025,2008,POINT (11.7901 55.4426),2009,,,38.88,0.146268107,0.2372943776,168184.01439,0.5104708017,0.7659638104,0.903533319
341,043,Korsør Apotek,6,Algade 49,4220,01-01-1761 00:00,,1085,330,1085,"Algade 49, 4220 Denmark",55.3278702,11.1399915,1761-01-01,,1761,2025,2008,POINT (11.1399915 55.3278702),2009,37792551,12587482.928,40.59,0.1753856083,0.2174895127,152055.97175,0.4743114167,0.7193643094,0.9169176285
596,058,Skælskør Apotek,6,Algade 21,4230,01-01-1805 00:00,,1085,330,1085,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805,2025,2008,POINT (11.294236 55.253746),2009,37792551,12587482.928,40.59,0.1753856083,0.2174895127,152055.97175,0.4743114167,0.7193643094,0.9169176285
601,169,Slagelse Rådhusapote,6,Smedegade 8,4200,01-01-1897 00:00,,1085,330,1085,"Smedegade 8, 4200 Denmark",55.4070549,11.3657424,1897-01-01,,1897,2025,2008,POINT (11.3657424 55.4070549),2009,37792551,12587482.928,40.59,0.1753856083,0.2174895127,152055.97175,0.4743114167,0.7193643094,0.9169176285
602,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200,01-01-1753 00:00,,1085,330,1085,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753,2025,2008,POINT (11.3546 55.4028),2009,37792551,12587482.928,40.59,0.1753856083,0.2174895127,152055.97175,0.4743114167,0.7193643094,0.9169176285
622,067,Stevns Apotek,6,Nytorv 5,4660,01-01-1815 00:00,,1085,336,1085,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815,2025,2008,POINT (12.387836 55.309773),2009,,,42.24,0.1889106744,0.2153572569,163404.72064,0.4970992645,0.7627586207,0.9600292358
108,207-1,Dianalund Apotek,7,Torvet 5,4293,01.11.2008,,1085,340,1085,"Torvet 5, 4293 Denmark",55.526943,11.49729,2008-01-11,,2008,2025,2008,POINT (11.49729 55.526943),2009,19980798.55,6509630.82,40.30,0.1664521374,0.2366032112,162436.1169,0.4913281064,0.7606978462,0.9570647931
617,007,Sorø Apotek,6,Storgade 19 A,4180,01-01-1753 00:00,,1085,340,1085,"Storgade 19 A, 4180 Denmark",55.4312798,11.5558778,1753-01-01,,1753,2025,2008,POINT (11.5558778 55.4312798),2009,19980798.55,6509630.82,40.30,0.1664521374,0.2366032112,162436.1169,0.4913281064,0.7606978462,0.9570647931
619,207,Stenlille Apotek,6,Hovedgaden 48,4295,"01Jan1903 0:00:00,000",,1085,340,1085,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903,2025,2008,POINT (11.590952 55.540055),2009,19980798.55,6509630.82,40.30,0.1664521374,0.2366032112,162436.1169,0.4913281064,0.7606978462,0.9570647931
277,119,Hvalsø Apotek,6,Roskildevej 4,4330,01-01-1871 00:00,,1085,350,1085,"Roskildevej 4, 4330 Denmark",55.589584,11.863888,1871-01-01,,1871,2025,2008,POINT (11.863888 55.589584),2009,,,40.17,0.1610061954,0.2502799134,186906.88289,0.5205771315,0.8116034023,0.9589952529
457,025,Maribo Apotek,6,Vestergade 1,4930,01-01-1753 00:00,,1085,360,1085,"Vestergade 1, 4930 Denmark",54.774378,11.500548,1753-01-01,,1753,2025,2008,POINT (11.500548 54.774378),2009,39043930.25,13216350.3,44.81,0.2273539928,0.1874042227,126744.33585,0.4140481774,0.6420638677,0.9410573438
470,013,Nakskov Løve Apotek,6,Nygade 17-19,4900,01-01-1753 00:00,,1085,360,1085,"Nygade 17-19, 4900 Denmark",54.8296618,11.1403936,1753-01-01,,1753,2025,2008,POINT (11.1403936 54.8296618),2009,39043930.25,13216350.3,44.81,0.2273539928,0.1874042227,126744.33585,0.4140481774,0.6420638677,0.9410573438
558,081,Rødby Løve Apotek,13,Østergade 51,4970,01-01-1819 00:00,,1085,360,1085,"Østergade 51, 4970 Denmark",54.695624,11.393973,1819-01-01,,1819,2025,2008,POINT (11.393973 54.695624),2009,39043930.25,13216350.3,44.81,0.2273539928,0.1874042227,126744.33585,0.4140481774,0.6420638677,0.9410573438
162,137-1,Fuglebjerg Apotek,7,Byagervej 6 A,4250,"01Aug2007 0:00:00,000",,1085,370,1085,"Byagervej 6 A, 4250 Denmark",55.3016809,11.5476596,2007-08-01,,2007,2025,2008,POINT (11.5476596 55.3016809),2009,29664461.4,9845149.476,40.36,0.1681255548,0.2218660617,158268.43377,0.4883425128,0.7391805766,0.9376620811
175,137,Glumsø Apotek,13,Østergade 8,4171,01-01-1883 00:00,,1085,370,1085,"Østergade 8, 4171 Denmark",55.352931,11.692252,1883-01-01,,1883,2025,2008,POINT (11.692252 55.352931),2009,29664461.4,9845149.476,40.36,0.1681255548,0.2218660617,158268.43377,0.4883425128,0.7391805766,0.9376620811
498,012,Næstved Løve Apotek,6,"Apotekergaarden, Axeltorv 12",4700,01-01-1753 00:00,,1085,370,1085,"Apotekergaarden, Axeltorv 12, 4700 Denmark",55.2299,11.7609,1753-01-01,,1753,2025,2008,POINT (11.7609 55.2299),2009,29664461.4,9845149.476,40.36,0.1681255548,0.2218660617,158268.43377,0.4883425128,0.7391805766,0.9376620811
499,188-1,Næstved Sct. Jørgen,7,Sct. Jørgens Park 34,4700,01.01.1991,,1085,370,1085,"Sct. Jørgens Park 34, 4700 Denmark",55.2158,11.757241,1991-01-01,,1991,2025,2008,POINT (11.757241 55.2158),2009,29664461.4,9845149.476,40.36,0.1681255548,0.2218660617,158268.43377,0.4883425128,0.7391805766,0.9376620811
502,188,Næstved Svane Apotek,6,Torvestræde 8,4700,"01Jan1900 0:00:00,000",,1085,370,1085,"Torvestræde 8, 4700 Denmark",55.230064,11.760045,1900-01-01,,1900,2025,2008,POINT (11.760045 55.230064),2009,29664461.4,9845149.476,40.36,0.1681255548,0.2218660617,158268.43377,0.4883425128,0.7391805766,0.9376620811
446,018,Løve Apotek Nykøbin,6,Langgade 5,4800,01-01-1753 00:00,,1085,376,1085,"Langgade 5, 4800 Denmark",54.76734,11.867126,1753-01-01,,1753,2025,2008,POINT (11.867126 54.76734),2009,22361305.5,7457704.455,43.64,0.2125985504,0.1934448118,138435.94236,0.4567616197,0.7028700056,0.9457350763
489,136,Nykøbing F. Svane Ap,6,Slotsbryggen 1-3,4800,01-01-1882 00:00,,1085,376,1085,"Slotsbryggen 1-3, 4800 Denmark",54.771697,11.8642607,1882-01-01,,1882,2025,2008,POINT (11.8642607 54.771697),2009,22361305.5,7457704.455,43.64,0.2125985504,0.1934448118,138435.94236,0.4567616197,0.7028700056,0.9457350763
493,075,Nysted Apotek,6,Adelgade 13,4880,01-01-1827 00:00,30-JUN-2013,1085,376,1085,"Adelgade 13, 4880 Denmark",54.668997,11.728762,1827-01-01,2013-06-30,1827,2013,2008,POINT (11.728762 54.668997),2009,22361305.5,7457704.455,43.64,0.2125985504,0.1934448118,138435.94236,0.4567616197,0.7028700056,0.9457350763
503,195,Nørre Alslev Apotek,6,Apotekergade 1,4840,"01Jan1902 0:00:00,000",,1085,376,1085,"Apotekergade 1, 4840 Denmark",54.898671,11.879174,1902-01-01,,1902,2025,2008,POINT (11.879174 54.898671),2009,22361305.5,7457704.455,43.64,0.2125985504,0.1934448118,138435.94236,0.4567616197,0.7028700056,0.9457350763
570,056,Sakskøbing Apotek,6,Søndergade 9,4990,01-01-1804 00:00,01-DEC-2017,1085,376,1085,"Søndergade 9, 4990 Denmark",54.798908,11.636579,1804-01-01,2017-12-01,1804,2017,2008,POINT (11.636579 54.798908),2009,22361305.5,7457704.455,43.64,0.2125985504,0.1934448118,138435.94236,0.4567616197,0.7028700056,0.9457350763
637,195-1,Stubbekøbing Apotek,7,Torvet 2,4850,"01Jan2006 0:00:00,000",,1085,376,1085,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,,2006,2025,2008,POINT (12.043139 54.890308),2009,22361305.5,7457704.455,43.64,0.2125985504,0.1934448118,138435.94236,0.4567616197,0.7028700056,0.9457350763
426,032-1,Lundby Apotek,7,Lundby Hovedgade 90,4750,01.10.1991,,1085,390,1085,"Lundby Hovedgade 90, 4750 Denmark",55.109002,11.876402,1991-01-10,,1991,2025,2008,POINT (11.876402 55.109002),2009,25077251.662,8282438.6475,43.21,0.207387897,0.2074094864,139738.14068,0.4442546382,0.6972785348,0.9532067638
531,086,Præstø Apotek,6,Svend Gønges Torv 12,4720,01-01-1816 00:00,,1085,390,1085,"Svend Gønges Torv 12, 4720 Denmark",55.121942,12.040149,1816-01-01,,1816,2025,2008,POINT (12.040149 55.121942),2009,25077251.662,8282438.6475,43.21,0.207387897,0.2074094864,139738.14068,0.4442546382,0.6972785348,0.9532067638
618,028,Stege Apotek,6,Storegade 6,4780,01-01-1753 00:00,,1085,390,1085,"Storegade 6, 4780 Denmark",54.983005,12.283544,1753-01-01,,1753,2025,2008,POINT (12.283544 54.983005),2009,25077251.662,8282438.6475,43.21,0.207387897,0.2074094864,139738.14068,0.4442546382,0.6972785348,0.9532067638
741,032,Vordingborg Apotek,13,Voldgade 20,4760,01-01-1753 00:00,,1085,390,1085,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,,1753,2025,2008,POINT (11.909083 55.00956),2009,25077251.662,8282438.6475,43.21,0.207387897,0.2074094864,139738.14068,0.4442546382,0.6972785348,0.9532067638
4,175,Allinge Apotek,6,Kirkegade 13,3770,01-01-1898 00:00,01-MAY-2016,1084,400,1084,"Kirkegade 13, 3770 Denmark",55.2759,14.8024,1898-01-01,2016-05-01,1898,2016,2008,POINT (14.8024 55.2759),2009,28237917.05,9557088.44,44.52,0.2179389856,0.1965886986,130283.37285,0.4329255256,0.675265677,0.9597814467
474,082,Nexø Apotek,6,Strandgade 7,3730,01-01-1830 00:00,,1084,400,1084,"Strandgade 7, 3730 Denmark",55.063241,15.133632,1830-01-01,,1830,2025,2008,POINT (15.133632 55.063241),2009,28237917.05,9557088.44,44.52,0.2179389856,0.1965886986,130283.37285,0.4329255256,0.675265677,0.9597814467
568,042,Rønne Apotek,6,Store Torvegade 12,3700,01-01-1760 00:00,,1084,400,1084,"Store Torvegade 12, 3700 Denmark",55.103619,14.6995,1760-01-01,,1760,2025,2008,POINT (14.6995 55.103619),2009,28237917.05,9557088.44,44.52,0.2179389856,0.1965886986,130283.37285,0.4329255256,0.675265677,0.9597814467
119,189,Ejby Apotek,6,Algade 4,5592,"01Jan1901 0:00:00,000",,1083,410,1083,"Algade 4, 5592 Denmark",55.429067,9.928937,1901-01-01,,1901,2025,2008,POINT (9.928936999999999 55.42906,2009,,,40.96,0.178885319,0.2356549215,159428.76342,0.4875907749,0.7558097313,0.9535817838
462,047,Middelfart Apotek,6,Jernbanegade 2C,5500,01-01-1799 00:00,,1083,410,1083,"Jernbanegade 2C, 5500 Denmark",55.50412,9.734367,1799-01-01,,1799,2025,2008,POINT (9.734367000000001 55.50412,2009,,,40.96,0.178885319,0.2356549215,159428.76342,0.4875907749,0.7558097313,0.9535817838
48,024,Assens Apotek,6,Østergade 35,5610,01-01-1753 00:00,,1083,420,1083,"Østergade 35, 5610 Denmark",55.270081,9.897483,1753-01-01,,1753,2025,2008,POINT (9.897482999999999 55.27008,2009,28926419.15,9608960.02,40.90,0.176653826,0.2368383507,148786.07961,0.4722275152,0.732600138,0.9644388338
297,024-1,Haarby Apotek,7,Algade 33,5683,01.05.1994,,1083,420,1083,"Algade 33, 5683 Denmark",55.22332,10.124086,1994-01-05,,1994,2025,2008,POINT (10.124086 55.22332),2009,28926419.15,9608960.02,40.90,0.176653826,0.2368383507,148786.07961,0.4722275152,0.732600138,0.9644388338
802,189-1,Aarup Apotek,7,Bredgade 60,5560,"01Jan2009 0:00:00,000",,1083,420,1083,"Bredgade 60, 5560 Denmark",55.37892,10.0475,2009-01-01,,2009,2025,2009,POINT (10.0475 55.37892),2009,28926419.15,9608960.02,40.90,0.176653826,0.2368383507,148786.07961,0.4722275152,0.732600138,0.9644388338
163,034,Faaborg Løve Apotek,6,Herregårdscentret 6,5600,01-01-1753 00:00,,1083,430,1083,"Herregårdscentret 6, 5600 Denmark",55.100625,10.240043,1753-01-01,,1753,2025,2008,POINT (10.240043 55.100625),2009,,,41.86,0.1922242488,0.2270519343,145445.00254,0.4723360065,0.7337062659,0.9597299948
541,091,Ringe Apotek,13,Torvet 5,5750,01-01-1842 00:00,,1083,430,1083,"Torvet 5, 5750 Denmark",55.237205,10.47977,1842-01-01,,1842,2025,2008,POINT (10.47977 55.237205),2009,,,41.86,0.1922242488,0.2270519343,145445.00254,0.4723360065,0.7337062659,0.9597299948
324,052,Kerteminde Apotek,6,Langegade 37,5300,01-01-1796 00:00,,1083,440,1083,"Langegade 37, 5300 Denmark",55.4494452,10.6577907,1796-01-01,,1796,2025,2008,POINT (10.6577907 55.4494452),2009,,,41.70,0.1947833403,0.2286916281,153188.31137,0.4678187566,0.7331628926,0.9543519494
415,152,Langeskov Apotek,6,Langeskov Centret 27,5550,01-01-1891 00:00,,1083,440,1083,"Langeskov Centret 27, 5550 Denmark",55.360559,10.587606,1891-01-01,,1891,2025,2008,POINT (10.587606 55.360559),2009,,,41.70,0.1947833403,0.2286916281,153188.31137,0.4678187566,0.7331628926,0.9543519494
485,316,Nyborg Apotek,6,Kongegade 8,5800,"01Jan1924 0:00:00,000",,1083,450,1083,"Kongegade 8, 5800 Denmark",55.311506,10.790021,1924-01-01,,1924,2025,2008,POINT (10.790021 55.311506),2009,,,41.89,0.1946986431,0.2193120858,145641.29374,0.4609231742,0.7169119629,0.9412899146
687,417,Ullerslev Apoteksudsa,6,Ullerslev centret,5540,01.01.1992,,1083,450,1083,"Ullerslev centret, 5540 Denmark",55.3601932,10.6661058,1992-01-01,2011-03-04,1992,2011,2008,POINT (10.6661058 55.3601932),2009,,,41.89,0.1946986431,0.2193120858,145641.29374,0.4609231742,0.7169119629,0.9412899146
509,177,Odense Albani Apotek,6,Albanigade 54 F,5000,01-01-1899 00:00,,1083,461,1083,"Albanigade 54 F, 5000 Denmark",55.3923896,10.3971025,1899-01-01,,1899,2025,2008,POINT (10.3971025 55.3923896),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
511,282,Odense Apoteket Ørne,6,Vestergade 80,5000,"01Jan1919 0:00:00,000",,1083,461,1083,"Vestergade 80, 5000 Denmark",55.394452,10.382394,1919-01-01,,1919,2025,2008,POINT (10.382394 55.394452),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
512,123,Odense Bellinge Apote,6,Elmegårdsvej 2,5250,01-01-1871 00:00,,1083,461,1083,"Elmegårdsvej 2, 5250 Denmark",55.336904,10.315616,1871-01-01,,1871,2025,2008,POINT (10.315616 55.336904),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
513,357,Odense Bolbro Apotek,13,Middelfartvej 129,5200,"01Jan1960 0:00:00,000",,1083,461,1083,"Middelfartvej 129, 5200 Denmark",55.394098,10.347762,1960-01-01,,1960,2025,2008,POINT (10.347762 55.394098),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
514,345,Odense Dalum Apotek,6,Dalumvej 34,5250,"01Jan1938 0:00:00,000",,1083,461,1083,"Dalumvej 34, 5250 Denmark",55.372132,10.370652,1938-01-01,,1938,2025,2008,POINT (10.370652 55.372132),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
516,151-1,Odense Rosengården A,7,Ørbækvej 75,5220,01.01.1996,,1083,461,1083,"Ørbækvej 75, 5220 Denmark",55.382488,10.428085,1996-01-01,,1996,2025,2008,POINT (10.428085 55.382488),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
517,198,Odense Sct. Hans Apot,6,Skibhusvej 66,5000,"01Jan1902 0:00:00,000",,1083,461,1083,"Skibhusvej 66, 5000 Denmark",55.406309,10.392826,1902-01-01,,1902,2025,2008,POINT (10.392826 55.406309),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
518,151,Odense Sct. Knuds Apo,6,Kongensgade 51,5000,01-01-1889 00:00,,1083,461,1083,"Kongensgade 51, 5000 Denmark",55.397363,10.380987,1889-01-01,,1889,2025,2008,POINT (10.380987 55.397363),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
520,198-1,Odense Vollsmose Apot,7,"Vollsmose Allé 10, Center Øst",5240,01.01.1992,,1083,461,1083,"Vollsmose Allé 10, Center Øst, 5240 Denmark",55.3902,10.5201,1992-01-01,,1992,2025,2008,POINT (10.5201 55.3902),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
655,357-1,Tarup Apotek,7,Rugvang 36-40,5210,01.01.1992,,1083,461,1083,"Rugvang 36-40, 5210 Denmark",55.4104908,10.3378925,1992-01-01,,1992,2025,2008,POINT (10.3378925 55.4104908),2009,35851635.375,11874306.234,38.60,0.152433824,0.2071756623,150777.08302,0.4723189637,0.6911154372,0.867604587
233,117,Hesselager Apotek,6,Langgade 20,5874,01-01-1870 00:00,01-JUN-2012,1083,479,1083,"Langgade 20, 5874 Denmark",55.169293,10.734126,1870-01-01,2012-06-01,1870,2012,2008,POINT (10.734126 55.169293),2009,28651085.4,9477701.7225,41.32,0.1808027391,0.2128885725,146202.79,0.4657834395,0.704087346,0.9364585987
640,035,Svendborg Løve Apote,6,Vestergade 16,5700,01-01-1753 00:00,,1083,479,1083,"Vestergade 16, 5700 Denmark",55.059434,10.604763,1753-01-01,,1753,2025,2008,POINT (10.604763 55.059434),2009,28651085.4,9477701.7225,41.32,0.1808027391,0.2128885725,146202.79,0.4657834395,0.704087346,0.9364585987
641,161,Svendborg Sct. Nicola,6,Gerritsgade 7,5700,01-01-1896 00:00,,1083,479,1083,"Gerritsgade 7, 5700 Denmark",55.058854,10.608782,1896-01-01,,1896,2025,2008,POINT (10.608782 55.058854),2009,28651085.4,9477701.7225,41.32,0.1808027391,0.2128885725,146202.79,0.4657834395,0.704087346,0.9364585987
716,161-1,Vester-Skerninge Apot,7,Fåborgvej 40,5762,01.01.2008,,1083,479,1083,"Fåborgvej 40, 5762 Denmark",55.074208,10.454324,2008-01-01,,2008,2025,2008,POINT (10.454324 55.074208),2009,28651085.4,9477701.7225,41.32,0.1808027391,0.2128885725,146202.79,0.4657834395,0.704087346,0.9364585987
74,048,Bogense Apotek,13,Vestergade 9,5400,01-01-1799 00:00,31-OCT-2017,1083,480,1083,"Vestergade 9, 5400 Denmark",55.564572,10.088154,1799-01-01,2017-10-31,1799,2017,2008,POINT (10.088154 55.564572),2009,18258546.9,6139970.7,40.94,0.1772724205,0.2314933531,145758.5477,0.4803029791,0.7403912148,0.9628377236
524,121,Otterup Apotek,6,Nørregade 2,5450,01-01-1871 00:00,,1083,480,1083,"Nørregade 2, 5450 Denmark",55.515298,10.39833,1871-01-01,,1871,2025,2008,POINT (10.39833 55.515298),2009,18258546.9,6139970.7,40.94,0.1772724205,0.2314933531,145758.5477,0.4803029791,0.7403912148,0.9628377236
