,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry
403,315,Marstal Apotek,6,Kirkestræde 23,5960.0,"01Jan1902 0:00:00,000",,1083.0,492.0,1083.0,"Kirkestræde 23, 5960 Denmark",54.853986,10.518279,1902-01-01,,1902.0,,2008.0,POINT (10.518279 54.853986)
404,241-3,Mega Syd Apotek,7,Ringvej Syd 100F,8260.0,"03Aug2020 0:00:00,000",,1082.0,751.0,,"Ringvej Syd 100F, 8260 Denmark",56.11715600000001,10.154063,2020-08-03,,2020.0,,2020.0,POINT (10.154063 56.11715600000001)
405,047,Middelfart Apotek,6,Jernbanegade 2C,5500.0,01-01-1799 00:00,,1083.0,410.0,1083.0,"Jernbanegade 2C, 5500 Denmark",55.50411999999999,9.734367,1799-01-01,,1799.0,,2008.0,POINT (9.734367000000001 55.50411999999999)
406,015-3,Middelfart Løve Apotek Kløvervej,7,Kløvervej 10-14,5500.0,"31Aug2018 0:00:00,000",,1083.0,410.0,1083.0,"Kløvervej 10-14, 5500 Denmark",55.4961824,9.7569479,2018-08-31,,2018.0,,2018.0,POINT (9.7569479 55.4961824)
408,070-1-A1,Mols Apoteksudsalg,8,Knebel Bygade 21,8420.0,01.01.1992,,1082.0,706.0,1082.0,"Knebel Bygade 21, 8420 Denmark",56.21014739999999,10.484810000000001,1992-01-01,,1992.0,,2008.0,POINT (10.48481 56.21014739999999)
409,052-A1,Munkebo Apoteksudsalg,8,Bycentret 204,5330.0,01.01.1992,,1083.0,440.0,1083.0,"Bycentret 204, 5330 Denmark",55.45995799999999,10.559866,1992-01-01,,1992.0,,2008.0,POINT (10.559866 55.45995799999999)
410,225-1,Maaløv Apotek,7,Stationsvej 7,2760.0,01.04.2000,,1084.0,151.0,1084.0,"Stationsvej 7, 2760 Denmark",55.748557,12.318699,2000-01-04,,2000.0,,2008.0,POINT (12.318699 55.748557)
412,241-A4,Mårslet Apoteksudsalg,8,Hørretvej 12,8320.0,"01Feb2020 0:00:00,000",,1082.0,751.0,1082.0,"Hørretvej 12, 8320 Denmark",56.067455,10.163977000000001,2020-02-01,,2020.0,,2020.0,POINT (10.163977 56.067455)
413,013,Nakskov Løve Apotek,6,Nygade 17-19,4900.0,01-01-1753 00:00,,1085.0,360.0,1085.0,"Nygade 17-19, 4900 Denmark",54.830791000000005,11.140156900000001,1753-01-01,,1753.0,,2008.0,POINT (11.1401569 54.830791)
414,008-1,Neptun Apotek Ribe,7,Seminarievej 1,6760.0,"24Nov2016 0:00:00,000",,1083.0,561.0,1083.0,"Seminarievej 1, 6760 Denmark",55.331363,8.768608,2016-11-24,,2016.0,,2016.0,POINT (8.768608 55.331363)
415,233-1,Neptun Apotek Sædding,7,Sædding Center,6710.0,21.03.2014,,1083.0,561.0,1083.0,"Sædding Center, 6710 Denmark",55.499677399999996,8.4007349,2014-03-21,,2014.0,,2014.0,POINT (8.4007349 55.4996774)
416,082,Nexø Apotek,6,Strandgade 7,3730.0,01-01-1830 00:00,,1084.0,400.0,1084.0,"Strandgade 7, 3730 Denmark",55.063241000000005,15.133632,1830-01-01,,1830.0,,2008.0,POINT (15.133632 55.063241)
418,181-1,Nibe Apotek,7,Mellemgade 9,9240.0,"01Oct2013 0:00:00,000",,1081.0,851.0,1081.0,"Mellemgade 9, 9240 Denmark",56.982515,9.638064,2013-10-01,,2013.0,,2013.0,POINT (9.638064 56.982515)
419,152-2,Niels Bohrs Allé Apotek,7,Niels Bohrs Allé 150,5230.0,"29Oct2016 0:00:00,000",,1083.0,461.0,1083.0,"Niels Bohrs Allé 150, 5230 Denmark",55.377047999999995,10.432013000000001,2016-10-29,,2016.0,,2016.0,POINT (10.432013 55.37704799999999)
421,079-1,Nivå Apotek,7,Nivå Center 75,2990.0,01.01.1992,,1084.0,210.0,1084.0,"Nivå Center 75, 2990 Denmark",55.93464,12.504553999999999,1992-01-01,,1992.0,,2008.0,POINT (12.504554 55.93464)
423,298-1,Nordborg Apotek,7,Storegade 28,6430.0,"01Feb2014 0:00:00,000",,1083.0,540.0,1083.0,"Storegade 28, 6430 Denmark",55.057527,9.745282000000001,2014-02-01,,2014.0,,2014.0,POINT (9.745282000000001 55.057527)
424,278-2,Nordhavn Apotek,7,Århusgade 134 A,2150.0,"27Mar2020 0:00:00,000",,1084.0,101.0,1084.0,"Århusgade 134 A, 2150 Denmark",55.7076295,12.5947013,2020-03-27,,2020.0,,2020.0,POINT (12.5947013 55.7076295)
425,189-3,Nr. Aaby Apotek,7,Grønnegade 12,5580.0,"23Oct2017 0:00:00,000",,1083.0,410.0,1083.0,"Grønnegade 12, 5580 Denmark",55.461115,9.877491000000001,2017-10-23,,2017.0,,2017.0,POINT (9.877491000000001 55.461115)
427,316,Nyborg Apotek,6,Kongegade 8,5800.0,"01Jan1924 0:00:00,000",,1083.0,450.0,1083.0,"Kongegade 8, 5800 Denmark",55.31150600000001,10.790021000000001,1924-01-01,,1924.0,,2008.0,POINT (10.790021 55.31150600000001)
428,053-3,Nyholm Apotek,7,Nyholmvej 20 C/o Bilka Holstebro,7500.0,"01Sep2019 0:00:00,000",,1082.0,661.0,1082.0,"Nyholmvej 20 C/o Bilka Holstebro, 7500 Denmark",56.3601,8.6161,2019-09-01,,2019.0,,2019.0,POINT (8.616099999999999 56.3601)
429,062,Nykøbing Apotek,6,Algade 20,4500.0,01-01-1809 00:00,,1085.0,306.0,1085.0,"Algade 20, 4500 Denmark",55.92218100000001,11.668122,1809-01-01,,1809.0,,2008.0,POINT (11.668122 55.92218100000001)
430,136,Nykøbing F. Svane Apotek,6,Slotsbryggen 1-3,4800.0,01-01-1882 00:00,,1085.0,376.0,1085.0,"Slotsbryggen 1-3, 4800 Denmark",54.7717368,11.8639389,1882-01-01,,1882.0,,2008.0,POINT (11.8639389 54.7717368)
431,314,Nykøbing Mors Sct. Clemens Apotek,6,Algade 3,7900.0,"01Jan1923 0:00:00,000",,1081.0,773.0,1081.0,"Algade 3, 7900 Denmark",56.794109,8.857267,1923-01-01,,1923.0,,2008.0,POINT (8.857267 56.794109)
433,138,Nærum Apotek,6,Nærum Vænge Torv 35,2850.0,01-01-1873 00:00,,1084.0,230.0,1084.0,"Nærum Vænge Torv 35, 2850 Denmark",55.816,12.5385,1873-01-01,,1873.0,,2008.0,POINT (12.5385 55.816)
434,177-1,Næsby Apotek,7,Bogensevej 49,5270.0,"01Oct2016 0:00:00,000",,1083.0,461.0,1083.0,"Bogensevej 49, 5270 Denmark",55.418505,10.359541,2016-10-01,,2016.0,,2016.0,POINT (10.359541 55.418505)
437,012,Næstved Løve Apotek,6,"Apotekergaarden, Axeltorv 12",4700.0,01-01-1753 00:00,,1085.0,370.0,1085.0,"Apotekergaarden, Axeltorv 12, 4700 Denmark",55.2299,11.7609,1753-01-01,,1753.0,,2008.0,POINT (11.7609 55.2299)
438,188-1,Næstved Sct. Jørgens Apotek,7,Sct. Jørgens Park 34,4700.0,01.01.1991,,1085.0,370.0,1085.0,"Sct. Jørgens Park 34, 4700 Denmark",55.2158,11.757241,1991-01-01,,1991.0,,2008.0,POINT (11.757241 55.2158)
439,012-1,Næstved Storcenter Apotek,7,Næstved Storcenter nr. 3 butik 45,4700.0,"01Nov2015 0:00:00,000",,1085.0,370.0,1085.0,"Næstved Storcenter nr. 3 butik 45, 4700 Denmark",55.2299,11.7609,2015-11-01,,2015.0,,2015.0,POINT (11.7609 55.2299)
441,188,Næstved Svane Apotek,6,Torvestræde 8,4700.0,"01Jan1900 0:00:00,000",,1085.0,370.0,1085.0,"Torvestræde 8, 4700 Denmark",55.230064,11.760045,1900-01-01,,1900.0,,2008.0,POINT (11.760045 55.230064)
442,195,Nørre Alslev Apotek,6,Apotekergade 1,4840.0,"01Jan1902 0:00:00,000",,1085.0,376.0,1085.0,"Apotekergade 1, 4840 Denmark",54.89867099999999,11.879174,1902-01-01,,1902.0,,2008.0,POINT (11.879174 54.89867099999999)
443,273-2,Nørregades Apotek,7,Nørregade 32 C,7800.0,"05Sep2016 0:00:00,000",,1082.0,779.0,1082.0,"Nørregade 32 C, 7800 Denmark",56.5687225,9.0274146,2016-09-05,,2016.0,,2016.0,POINT (9.0274146 56.5687225)
444,124,Nørre-Nebel Apotek,13,Bredgade 12,6830.0,"01Mar2003 0:00:00,000",,1083.0,573.0,1083.0,"Bredgade 12, 6830 Denmark",55.779635,8.286603999999999,2003-03-01,,2003.0,,2008.0,POINT (8.286603999999999 55.779635)
445,156-1,Nørre-Snede Apotek,7,Bredgade 22,8766.0,"01Jun2009 0:00:00,000",,1082.0,756.0,1082.0,"Bredgade 22, 8766 Denmark",55.968579299999995,9.3977107,2009-06-01,,2009.0,,2009.0,POINT (9.397710699999999 55.96857929999999)
447,096,Odder Apotek,6,Rosensgade 14,8300.0,01-01-1850 00:00,,1082.0,727.0,1082.0,"Rosensgade 14, 8300 Denmark",55.972531000000004,10.147434,1850-01-01,,1850.0,,2008.0,POINT (10.147434 55.972531)
448,177,Odense Albani Apotek,6,Albanigade 54 F,5000.0,01-01-1899 00:00,,1083.0,461.0,1083.0,"Albanigade 54 F, 5000 Denmark",55.39238960000001,10.397102499999999,1899-01-01,,1899.0,,2008.0,POINT (10.3971025 55.39238960000001)
449,282,Odense Apoteket Ørnen,6,Vestergade 80,5000.0,"01Jan1919 0:00:00,000",,1083.0,461.0,1083.0,"Vestergade 80, 5000 Denmark",55.394452,10.382394,1919-01-01,,1919.0,,2008.0,POINT (10.382394 55.394452)
450,123,Odense Bellinge Apotek,6,Elmegårdsvej 2,5250.0,01-01-1871 00:00,,1083.0,461.0,1083.0,"Elmegårdsvej 2, 5250 Denmark",55.336904000000004,10.315616,1871-01-01,,1871.0,,2008.0,POINT (10.315616 55.336904)
451,357,Odense Bolbro Apotek,13,Middelfartvej 129,5200.0,"01Jan1960 0:00:00,000",,1083.0,461.0,1083.0,"Middelfartvej 129, 5200 Denmark",55.394098,10.347762,1960-01-01,,1960.0,,2008.0,POINT (10.347762 55.394098)
452,345,Odense Dalum Apotek,6,Dalumvej 34,5250.0,"01Jan1938 0:00:00,000",,1083.0,461.0,1083.0,"Dalumvej 34, 5250 Denmark",55.37213199999999,10.370652,1938-01-01,,1938.0,,2008.0,POINT (10.370652 55.37213199999999)
453,151-1,Odense Rosengården Apotek,7,Ørbækvej 75,5220.0,01.01.1996,,1083.0,461.0,1083.0,"Ørbækvej 75, 5220 Denmark",55.382488,10.428085000000001,1996-01-01,,1996.0,,2008.0,POINT (10.428085 55.382488)
454,198,Odense Sct. Hans Apotek,6,Skibhusvej 66,5000.0,"01Jan1902 0:00:00,000",,1083.0,461.0,1083.0,"Skibhusvej 66, 5000 Denmark",55.406309,10.392826,1902-01-01,,1902.0,,2008.0,POINT (10.392826 55.406309)
455,151,Odense Sct. Knuds Apotek,6,Kongensgade 51,5000.0,01-01-1889 00:00,,1083.0,461.0,1083.0,"Kongensgade 51, 5000 Denmark",55.397363,10.380987,1889-01-01,,1889.0,,2008.0,POINT (10.380987 55.397363)
456,198-1,Odense Vollsmose Apotek,7,"Vollsmose Allé 10, Center Øst",5240.0,01.01.1992,,1083.0,461.0,1083.0,"Vollsmose Allé 10, Center Øst, 5240 Denmark",55.3902,10.5201,1992-01-01,,1992.0,,2008.0,POINT (10.5201 55.3902)
457,124-1,Oksbøl Apotek,7,Vestergade 14,6840.0,"22May2017 0:00:00,000",,1083.0,573.0,1083.0,"Vestergade 14, 6840 Denmark",55.625356999999994,8.27817,2017-05-22,,2017.0,,2017.0,POINT (8.278169999999999 55.62535699999999)
459,325,Ordrup Apotek,6,Ordrupvej 80,2920.0,"01Jan1930 0:00:00,000",,1084.0,157.0,1084.0,"Ordrupvej 80, 2920 Denmark",55.761534999999995,12.574219,1930-01-01,,1930.0,,2008.0,POINT (12.574219 55.76153499999999)
460,121,Otterup Apotek,6,Nørregade 2,5450.0,01-01-1871 00:00,,1083.0,480.0,1083.0,"Nørregade 2, 5450 Denmark",55.515298,10.39833,1871-01-01,,1871.0,,2008.0,POINT (10.39833 55.515298)
461,003-2,Overlund Apotek,7,"c/o Løvbjerg, Randersvej 60",8800.0,"18Jun2018 0:00:00,000",,1082.0,791.0,1082.0,"c/o Løvbjerg, Randersvej 60, 8800 Denmark",56.4532,9.402000000000001,2018-06-18,,2018.0,,2018.0,POINT (9.402000000000001 56.4532)
462,301-1,Padborg Apotek,7,Bovvej 9,6330.0,01.01.1992,,1083.0,580.0,1083.0,"Bovvej 9, 6330 Denmark",54.82629,9.362908000000001,1992-01-01,,1992.0,,2008.0,POINT (9.362908000000001 54.82629)
463,011-3,Paderup Løve Apotek,7,Merkurvej 55,8960.0,"28Sep2017 0:00:00,000",,1082.0,730.0,1082.0,"Merkurvej 55, 8960 Denmark",56.429669999999994,10.063987,2017-09-28,,2017.0,,2017.0,POINT (10.063987 56.42966999999999)
464,105-1,Pandrup Apotek,7,Bredgade 3,9490.0,"01Sep2015 0:00:00,000",,1081.0,849.0,1081.0,"Bredgade 3, 9490 Denmark",57.224942000000006,9.677366000000001,2015-09-01,,2015.0,,2015.0,POINT (9.677366000000001 57.22494200000001)
466,365-2,Plusapoteket Waves,7,"Over Bølgen 3 D, Waves",2670.0,"29Oct2015 0:00:00,000",,1085.0,253.0,1085.0,"Over Bølgen 3 D, Waves, 2670 Denmark",55.5833,12.3,2015-10-29,,2015.0,,2015.0,POINT (12.3 55.5833)
467,086,Præstø Apotek,6,Svend Gønges Torv 12,4720.0,01-01-1816 00:00,,1085.0,390.0,1085.0,"Svend Gønges Torv 12, 4720 Denmark",55.121942000000004,12.040149000000001,1816-01-01,,1816.0,,2008.0,POINT (12.040149 55.121942)
468,238-1,Prøvestens Apotek,7,Birkedalsvej 7-9,3000.0,"01Sep2015 0:00:00,000",,1084.0,217.0,1084.0,"Birkedalsvej 7-9, 3000 Denmark",56.0208076,12.5691907,2015-09-01,,2015.0,,2015.0,POINT (12.5691907 56.0208076)
470,274,Randers Jernbane Apotek,6,Vestertorv 2,8900.0,"01Jan1917 0:00:00,000",,1082.0,730.0,1082.0,"Vestertorv 2, 8900 Denmark",56.954561600000005,8.6851127,1917-01-01,,1917.0,,2008.0,POINT (8.685112699999999 56.95456160000001)
471,011,Randers Løve Apotek,6,Østervold 24,8900.0,01-01-1753 00:00,,1082.0,730.0,1082.0,"Østervold 24, 8900 Denmark",56.460735,10.039052,1753-01-01,,1753.0,,2008.0,POINT (10.039052 56.460735)
472,326-3,Randers Nord Apotek,7,Mariagervej 175,8920.0,"28Jun2018 0:00:00,000",,1082.0,730.0,1082.0,"Mariagervej 175, 8920 Denmark",56.482423,10.024875,2018-06-28,,2018.0,,2018.0,POINT (10.024875 56.482423)
473,076,Randers Svane Apotek,6,Middelgade 2,8900.0,01-01-1831 00:00,"30Nov2004 0:00:00,000",70.0,731.0,,"Middelgade 2, 8900 Denmark",56.45915,10.036283000000001,1831-01-01,2004-11-30,1831.0,2004.0,2008.0,POINT (10.036283 56.45915)
474,326,Randers Sønderbros Apotek,6,Dytmærsken 10,8900.0,"01Jan1931 0:00:00,000",,1082.0,730.0,1082.0,"Dytmærsken 10, 8900 Denmark",56.45893100000001,10.03876,1931-01-01,,1931.0,,2008.0,POINT (10.03876 56.45893100000001)
475,008,Ribe Apotek,13,J. Lauritzens Plads 14-16,6760.0,01-01-1753 00:00,,1083.0,561.0,1083.0,"J. Lauritzens Plads 14-16, 6760 Denmark",55.3311167,8.7683738,1753-01-01,,1753.0,,2008.0,POINT (8.768373800000001 55.3311167)
476,091,Ringe Apotek,13,Torvet 5,5750.0,01-01-1842 00:00,,1083.0,430.0,1083.0,"Torvet 5, 5750 Denmark",55.237205,10.47977,1842-01-01,,1842.0,,2008.0,POINT (10.47977 55.237205)
477,038,Ringkøbing Løve Apotek,6,Torvegade 5,6950.0,01-01-1753 00:00,,1082.0,760.0,1082.0,"Torvegade 5, 6950 Denmark",56.090661100000005,8.2424758,1753-01-01,,1753.0,,2008.0,POINT (8.242475799999999 56.09066110000001)
478,077,Ringsted Apotek,6,Sct. Hansgade 23,4100.0,01-01-1808 00:00,,1085.0,329.0,1085.0,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808.0,,2008.0,POINT (11.7901 55.4426)
479,022-2,Ringsted Svane Apotek,7,Nørregade 13,4100.0,"01Dec2019 0:00:00,000",,1085.0,329.0,1085.0,"Nørregade 13, 4100 Denmark",55.446888,11.788826,2019-12-01,,2019.0,,2019.0,POINT (11.788826 55.446888)
481,017,Roskilde Dom Apotek,6,Algade 51,4000.0,01-01-1753 00:00,,1085.0,265.0,1085.0,"Algade 51, 4000 Denmark",55.640674,12.089246000000001,1753-01-01,,1753.0,,2008.0,POINT (12.089246 55.640674)
482,170-4,Roskilde Stations Apotek,7,Stationscentret 12,4000.0,"01Apr2019 0:00:00,000",,1085.0,265.0,1085.0,"Stationscentret 12, 4000 Denmark",55.637613,12.083644,2019-04-01,,2019.0,,2019.0,POINT (12.083644 55.637613)
483,170,Roskilde Svane Apotek,6,Skomagergade 19,4000.0,01-01-1898 00:00,,1085.0,265.0,1085.0,"Skomagergade 19, 4000 Denmark",55.640778000000005,12.077801,1898-01-01,,1898.0,,2008.0,POINT (12.077801 55.640778)
484,143,Roslev Apotek,6,Jernbanegade 15,7870.0,01-01-1885 00:00,,1082.0,779.0,1082.0,"Jernbanegade 15, 7870 Denmark",56.70287,8.990748,1885-01-01,,1885.0,,2008.0,POINT (8.990748 56.70287)
485,027,Rudkøbing Apotek,6,Engdraget 1,5900.0,01-01-1753 00:00,,1083.0,482.0,1083.0,"Engdraget 1, 5900 Denmark",54.934778,10.715505,1753-01-01,,1753.0,,2008.0,POINT (10.715505 54.934778)
486,254-A1,Ruds-Vedby Apoteksudsalg,8,Rudsgade 10B,4291.0,01.01.1991,"01Nov2002 0:00:00,000",30.0,303.0,,"Rudsgade 10B, 4291 Denmark",55.540887,11.37382,1991-01-01,2002-11-01,1991.0,2002.0,2008.0,POINT (11.37382 55.540887)
487,079-4,Rungsted Apotek,7,Rungsted Bytorv,2960.0,"14Jan2016 0:00:00,000",,1084.0,223.0,1084.0,"Rungsted Bytorv, 2960 Denmark",55.8826574,12.5293171,2016-01-14,,2016.0,,2016.0,POINT (12.5293171 55.8826574)
489,060-1,Ry Apotek filial af Skanderborg Apotek,7,Siimtoften 2,8680.0,"02Nov2015 0:00:00,000",,1082.0,746.0,1082.0,"Siimtoften 2, 8680 Denmark",56.093493,9.755564,2015-11-02,,2015.0,,2015.0,POINT (9.755564 56.093493)
492,197-1,Ryparken Apotek,7,Lyngbyvej 153,2100.0,"30Aug2019 0:00:00,000",,1084.0,101.0,1084.0,"Lyngbyvej 153, 2100 Denmark",55.717985,12.556509,2019-08-30,,2019.0,,2019.0,POINT (12.556509 55.717985)
493,081,Rødby Løve Apotek,13,Østergade 51,4970.0,01-01-1819 00:00,,1085.0,360.0,1085.0,"Østergade 51, 4970 Denmark",54.695624,11.393972999999999,1819-01-01,,1819.0,,2008.0,POINT (11.393973 54.695624)
494,286,Rødding Apotek,6,Kongevej 2,6630.0,01-01-1839 00:00,,1083.0,575.0,1083.0,"Kongevej 2, 6630 Denmark",55.369002,9.059565,1839-01-01,,1839.0,,2008.0,POINT (9.059564999999999 55.369002)
495,287-1,Rødekro Apotek,7,Østergade 6,6230.0,"05Oct2015 0:00:00,000",,1083.0,580.0,1083.0,"Østergade 6, 6230 Denmark",55.06998000000001,9.336114,2015-10-05,,2015.0,,2015.0,POINT (9.336114 55.06998000000001)
497,339,Rødovre Apotek,6,"Rødovre Centrum 1C, st. 124",2610.0,"01Jan1937 0:00:00,000",,1084.0,175.0,1084.0,"Rødovre Centrum 1C, st. 124, 2610 Denmark",55.6806,12.4537,1937-01-01,,1937.0,,2008.0,POINT (12.4537 55.6806)
498,354-2,Rødovre Krone Apotek,7,"Rødovre Centrum 1R, st. 6",2610.0,"29Aug2016 0:00:00,000",,1084.0,175.0,1084.0,"Rødovre Centrum 1R, st. 6, 2610 Denmark",55.6806,12.4537,2016-08-29,,2016.0,,2016.0,POINT (12.4537 55.6806)
500,070-2,Rønde Apotek,7,Ceresvej 16-18,8410.0,"07Dec2015 0:00:00,000",,1082.0,706.0,1082.0,"Ceresvej 16-18, 8410 Denmark",56.3003988,10.4774679,2015-12-07,,2015.0,,2015.0,POINT (10.4774679 56.3003988)
502,042,Rønne Apotek,6,Store Torvegade 12,3700.0,01-01-1760 00:00,,1084.0,400.0,1084.0,"Store Torvegade 12, 3700 Denmark",55.103618999999995,14.6995,1760-01-01,,1760.0,,2008.0,POINT (14.6995 55.10361899999999)
503,191-1,Rådhusapoteket Helsinge,7,Frederiksborgvej 20,3200.0,"26Oct2015 0:00:00,000",,1084.0,270.0,1084.0,"Frederiksborgvej 20, 3200 Denmark",56.019687,12.200267,2015-10-26,,2015.0,,2015.0,POINT (12.200267 56.019687)
505,013-2,Sakskøbing Løve Apotek,7,Søndergade 11,4990.0,"15Sep2017 0:00:00,000",,1085.0,376.0,1085.0,"Søndergade 11, 4990 Denmark",54.798708999999995,11.6368,2017-09-15,,2017.0,,2017.0,POINT (11.6368 54.798709)
507,071,Samsø Apotek,6,"Langgade 6, Tranebjerg",8305.0,01-01-1815 00:00,"01Jan2005 0:00:00,000",70.0,741.0,,"Langgade 6, Tranebjerg, 8305 Denmark",55.832613699999996,10.5894103,1815-01-01,2005-01-01,1815.0,2005.0,2008.0,POINT (10.5894103 55.8326137)
508,096-1,Samsø Apotek,7,"Langgade 6, Tranebjerg",8305.0,"01Jan2005 0:00:00,000",,1082.0,741.0,1082.0,"Langgade 6, Tranebjerg, 8305 Denmark",55.832613699999996,10.5894103,2005-01-01,,2005.0,,2008.0,POINT (10.5894103 55.8326137)
509,053-2,Sct. Mathias Apotek,7,"Sct. Mathias Gade 38, lejemål 202",8800.0,"01Feb2018 0:00:00,000",,1082.0,791.0,1082.0,"Sct. Mathias Gade 38, lejemål 202, 8800 Denmark",56.4532,9.402000000000001,2018-02-01,,2018.0,,2018.0,POINT (9.402000000000001 56.4532)
510,161-2,Sct. Nicolai Apotek Vest,7,Kvickly Storcenter Vestergade 167,5700.0,"01Sep2016 0:00:00,000",,1083.0,479.0,1083.0,"Kvickly Storcenter Vestergade 167, 5700 Denmark",55.0598,10.6068,2016-09-01,,2016.0,,2016.0,POINT (10.6068 55.0598)
511,204,Silkeborg Himmelbjerg Apotek,6,Borgergade 20,8600.0,"01Jan1903 0:00:00,000",,1082.0,740.0,1082.0,"Borgergade 20, 8600 Denmark",56.17723,9.55455,1903-01-01,,1903.0,,2008.0,POINT (9.554550000000001 56.17723)
512,204-1,Silkeborg Nørrevænget Apotek,7,Viborgvej 16 D,8600.0,"01Mar2018 0:00:00,000",,1082.0,740.0,1082.0,"Viborgvej 16 D, 8600 Denmark",56.186497100000004,9.5415109,2018-03-01,,2018.0,,2018.0,POINT (9.5415109 56.1864971)
513,344,Silkeborg Svane Apotek,6,Torvet 9,8600.0,"01Jan1938 0:00:00,000",,1082.0,740.0,1082.0,"Torvet 9, 8600 Denmark",54.7740911,11.502211599999999,1938-01-01,,1938.0,,2008.0,POINT (11.5022116 54.7740911)
514,089,Silkeborg Ørne Apotek,13,Vestergade 9,8600.0,01-01-1842 00:00,,1082.0,740.0,1082.0,"Vestergade 9, 8600 Denmark",56.5404659,9.8970593,1842-01-01,,1842.0,,2008.0,POINT (9.8970593 56.5404659)
515,208,Sindal Apotek,6,Vestergade 2 A,9870.0,"31Dec2004 0:00:00,000","31Dec2004 0:00:00,000",80.0,839.0,,"Vestergade 2 A, 9870 Denmark",57.470677,10.1987474,2004-12-31,2004-12-31,2004.0,2004.0,2008.0,POINT (10.1987474 57.470677)
516,356-1,Sindal Apotek,7,Vestergade 2 A,9870.0,"01Jan2005 0:00:00,000",,1081.0,860.0,1081.0,"Vestergade 2 A, 9870 Denmark",57.470677,10.1987474,2005-01-01,,2005.0,,2008.0,POINT (10.1987474 57.470677)
517,212,Skagen Apotek,6,Sct. Laurentiivej 44,9990.0,"01Jan1903 0:00:00,000",,1081.0,813.0,1081.0,"Sct. Laurentiivej 44, 9990 Denmark",57.7209,10.5839,1903-01-01,,1903.0,,2008.0,POINT (10.5839 57.7209)
518,063-1,Skalborg Apotek,7,Otto Mønsteds Vej 1,9200.0,"18Aug2018 0:00:00,000",,1081.0,851.0,1081.0,"Otto Mønsteds Vej 1, 9200 Denmark",57.014996999999994,9.89405,2018-08-18,,2018.0,,2018.0,POINT (9.89405 57.01499699999999)
519,060,Skanderborg Apotek,6,Adelgade 61,8660.0,01-01-1806 00:00,,1082.0,746.0,1082.0,"Adelgade 61, 8660 Denmark",56.033381000000006,9.931795,1806-01-01,,1806.0,,2008.0,POINT (9.931794999999999 56.03338100000001)
521,317-1,Skejby Apotek,7,Skelagervej 5,8200.0,"18Jan2016 0:00:00,000",,1082.0,751.0,1082.0,"Skelagervej 5, 8200 Denmark",56.1899838,10.194291699999999,2016-01-18,,2016.0,,2016.0,POINT (10.1942917 56.1899838)
523,130,Skibby Apotek,6,Hovedgaden 40,4050.0,01-01-1876 00:00,,1084.0,250.0,1084.0,"Hovedgaden 40, 4050 Denmark",55.75145500000001,11.959361999999999,1876-01-01,,1876.0,,2008.0,POINT (11.959362 55.75145500000001)
524,255-2,Skipperen Apotek,7,Vestre Alle 7,9000.0,"01Oct2018 0:00:00,000",,1081.0,851.0,1081.0,"Vestre Alle 7, 9000 Denmark",57.033384,9.907472,2018-10-01,,2018.0,,2018.0,POINT (9.907472 57.033384)
525,053,Skive Løve Apotek,6,Posthustorvet 1A,7800.0,01-01-1801 00:00,,1082.0,779.0,1082.0,"Posthustorvet 1A, 7800 Denmark",56.565328,9.026396,1801-01-01,,1801.0,,2008.0,POINT (9.026396 56.565328)
526,053-1,Skive Løve Apotek City Vest,7,Holstebrovej 68b,7800.0,"02Dec2015 0:00:00,000",,1082.0,779.0,1082.0,"Holstebrovej 68b, 7800 Denmark",56.569331999999996,9.005098,2015-12-02,,2015.0,,2015.0,POINT (9.005098 56.569332)
527,273,Skive Svane Apotek,6,Sdr. Boulevard 7,7800.0,"01Jan1917 0:00:00,000",,1082.0,779.0,1082.0,"Sdr. Boulevard 7, 7800 Denmark",56.535863,9.0378215,1917-01-01,,1917.0,,2008.0,POINT (9.0378215 56.535863)
528,305,Skjern Apotek,13,Bredgade 44B,6900.0,"01Jan1921 0:00:00,000",,1082.0,760.0,1082.0,"Bredgade 44B, 6900 Denmark",55.946996,8.494403,1921-01-01,,1921.0,,2008.0,POINT (8.494403 55.946996)
529,360,Skovlunde Apotek,6,Torvestrædet 2,2740.0,"01Jan1966 0:00:00,000",,1084.0,151.0,1084.0,"Torvestrædet 2, 2740 Denmark",55.8697314,12.3554134,1966-01-01,,1966.0,,2008.0,POINT (12.3554134 55.8697314)
530,058,Skælskør Apotek,6,Algade 21,4230.0,01-01-1805 00:00,,1085.0,330.0,1085.0,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805.0,,2008.0,POINT (11.294236 55.253746)
531,294,Skærbæk Apotek,6,Storegade 43,6780.0,01-01-1858 00:00,"31May2001 0:00:00,000",50.0,,,"Storegade 43, 6780 Denmark",55.15824,8.763452000000001,1858-01-01,2001-05-31,1858.0,2001.0,2008.0,POINT (8.763452000000001 55.15824)
532,295-1,Skærbæk Apotek,7,Storegade 40,6780.0,"01Jun2001 0:00:00,000",,1083.0,550.0,1083.0,"Storegade 40, 6780 Denmark",55.15857,8.762733,2001-06-01,,2001.0,,2008.0,POINT (8.762733000000001 55.15857)
