TOT_P,GRD_ID,CNTR_CODE,METHD_CL,YEAR,DATA_SRC,TOT_P_CON_DT
18,1kmN3669E4353,DK,A,2011,DK,0
36,1kmN3669E4354,DK,A,2011,DK,0
10,1kmN3669E4355,DK,A,2011,DK,0
5,1kmN3670E4351,DK,A,2011,DK,0
33,1kmN3670E4352,DK,A,2011,DK,0
15,1kmN3670E4353,DK,A,2011,DK,0
35,1kmN3670E4354,DK,A,2011,DK,0
1,1kmN3670E4355,DK,A,2011,DK,0
9,1kmN3671E4352,DK,A,2011,DK,0
77,1kmN3671E4353,DK,A,2011,DK,0
15,1kmN3671E4354,DK,A,2011,DK,0
1,1kmN3671E4355,DK,A,2011,DK,0
16,1kmN3671E4363,DK,A,2011,DK,0
11,1kmN3671E4364,DK,A,2011,DK,0
9,1kmN3671E4365,DK,A,2011,DK,0
8,1kmN3672E4353,DK,A,2011,DK,0
4,1kmN3672E4354,DK,A,2011,DK,0
42,1kmN3672E4363,DK,A,2011,DK,0
48,1kmN3672E4364,DK,A,2011,DK,0
23,1kmN3672E4365,DK,A,2011,DK,0
2,1kmN3673E4345,DK,A,2011,DK,0
5,1kmN3673E4346,DK,A,2011,DK,0
3,1kmN3673E4347,DK,A,2011,DK,0
5,1kmN3673E4361,DK,A,2011,DK,0
26,1kmN3673E4362,DK,A,2011,DK,0
17,1kmN3673E4363,DK,A,2011,DK,0
10,1kmN3673E4364,DK,A,2011,DK,0
14,1kmN3673E4365,DK,A,2011,DK,0
5,1kmN3673E4366,DK,A,2011,DK,0
7,1kmN3674E4344,DK,A,2011,DK,0
31,1kmN3674E4345,DK,A,2011,DK,0
9,1kmN3674E4347,DK,A,2011,DK,0
3,1kmN3674E4351,DK,A,2011,DK,0
4,1kmN3674E4352,DK,A,2011,DK,0
46,1kmN3674E4353,DK,A,2011,DK,0
8,1kmN3674E4354,DK,A,2011,DK,0
21,1kmN3674E4361,DK,A,2011,DK,0
25,1kmN3674E4362,DK,A,2011,DK,0
10,1kmN3674E4363,DK,A,2011,DK,0
53,1kmN3674E4365,DK,A,2011,DK,0
5,1kmN3674E4366,DK,A,2011,DK,0
31,1kmN3675E4344,DK,A,2011,DK,0
23,1kmN3675E4345,DK,A,2011,DK,0
3,1kmN3675E4346,DK,A,2011,DK,0
43,1kmN3675E4347,DK,A,2011,DK,0
12,1kmN3675E4348,DK,A,2011,DK,0
20,1kmN3675E4349,DK,A,2011,DK,0
13,1kmN3675E4350,DK,A,2011,DK,0
101,1kmN3675E4351,DK,A,2011,DK,0
81,1kmN3675E4352,DK,A,2011,DK,0
19,1kmN3675E4353,DK,A,2011,DK,0
15,1kmN3675E4354,DK,A,2011,DK,0
26,1kmN3675E4361,DK,A,2011,DK,0
272,1kmN3675E4362,DK,A,2011,DK,0
606,1kmN3675E4363,DK,A,2011,DK,0
5,1kmN3675E4364,DK,A,2011,DK,0
19,1kmN3675E4365,DK,A,2011,DK,0
20,1kmN3675E4366,DK,A,2011,DK,0
1,1kmN3676E4342,DK,A,2011,DK,0
17,1kmN3676E4343,DK,A,2011,DK,0
13,1kmN3676E4344,DK,A,2011,DK,0
5,1kmN3676E4345,DK,A,2011,DK,0
5,1kmN3676E4346,DK,A,2011,DK,0
62,1kmN3676E4347,DK,A,2011,DK,0
114,1kmN3676E4348,DK,A,2011,DK,0
51,1kmN3676E4349,DK,A,2011,DK,0
23,1kmN3676E4350,DK,A,2011,DK,0
7,1kmN3676E4351,DK,A,2011,DK,0
61,1kmN3676E4352,DK,A,2011,DK,0
29,1kmN3676E4353,DK,A,2011,DK,0
30,1kmN3676E4354,DK,A,2011,DK,0
665,1kmN3676E4362,DK,A,2011,DK,0
970,1kmN3676E4363,DK,A,2011,DK,0
171,1kmN3676E4364,DK,A,2011,DK,0
10,1kmN3676E4365,DK,A,2011,DK,0
19,1kmN3676E4366,DK,A,2011,DK,0
16,1kmN3677E4344,DK,A,2011,DK,0
97,1kmN3677E4345,DK,A,2011,DK,0
57,1kmN3677E4346,DK,A,2011,DK,0
55,1kmN3677E4347,DK,A,2011,DK,0
35,1kmN3677E4348,DK,A,2011,DK,0
26,1kmN3677E4349,DK,A,2011,DK,0
118,1kmN3677E4350,DK,A,2011,DK,0
11,1kmN3677E4351,DK,A,2011,DK,0
73,1kmN3677E4352,DK,A,2011,DK,0
19,1kmN3677E4353,DK,A,2011,DK,0
10,1kmN3677E4354,DK,A,2011,DK,0
8,1kmN3677E4355,DK,A,2011,DK,0
176,1kmN3677E4362,DK,A,2011,DK,0
1250,1kmN3677E4363,DK,A,2011,DK,0
730,1kmN3677E4364,DK,A,2011,DK,0
123,1kmN3677E4365,DK,A,2011,DK,0
7,1kmN3678E4346,DK,A,2011,DK,0
103,1kmN3678E4350,DK,A,2011,DK,0
224,1kmN3678E4351,DK,A,2011,DK,0
9,1kmN3678E4352,DK,A,2011,DK,0
10,1kmN3678E4355,DK,A,2011,DK,0
3,1kmN3678E4356,DK,A,2011,DK,0
789,1kmN3678E4363,DK,A,2011,DK,0
229,1kmN3678E4364,DK,A,2011,DK,0
1,1kmN3678E4365,DK,A,2011,DK,0
16,1kmN3678E4366,DK,A,2011,DK,0
1,1kmN3679E4347,DK,A,2011,DK,0
134,1kmN3679E4350,DK,A,2011,DK,0
219,1kmN3679E4351,DK,A,2011,DK,0
14,1kmN3679E4352,DK,A,2011,DK,0
2,1kmN3679E4353,DK,A,2011,DK,0
4,1kmN3679E4354,DK,A,2011,DK,0
4,1kmN3679E4356,DK,A,2011,DK,0
2,1kmN3679E4357,DK,A,2011,DK,0
142,1kmN3679E4362,DK,A,2011,DK,0
307,1kmN3679E4363,DK,A,2011,DK,0
350,1kmN3679E4364,DK,A,2011,DK,0
15,1kmN3679E4365,DK,A,2011,DK,0
13,1kmN3679E4366,DK,A,2011,DK,0
2,1kmN3680E4349,DK,A,2011,DK,0
10,1kmN3680E4350,DK,A,2011,DK,0
20,1kmN3680E4351,DK,A,2011,DK,0
10,1kmN3680E4352,DK,A,2011,DK,0
51,1kmN3680E4353,DK,A,2011,DK,0
6,1kmN3680E4356,DK,A,2011,DK,0
7,1kmN3680E4357,DK,A,2011,DK,0
118,1kmN3680E4358,DK,A,2011,DK,0
47,1kmN3680E4359,DK,A,2011,DK,0
55,1kmN3680E4360,DK,A,2011,DK,0
165,1kmN3680E4361,DK,A,2011,DK,0
419,1kmN3680E4362,DK,A,2011,DK,0
36,1kmN3680E4363,DK,A,2011,DK,0
105,1kmN3680E4364,DK,A,2011,DK,0
21,1kmN3680E4365,DK,A,2011,DK,0
13,1kmN3680E4366,DK,A,2011,DK,0
3,1kmN3680E4367,DK,A,2011,DK,0
1,1kmN3681E4349,DK,A,2011,DK,0
10,1kmN3681E4350,DK,A,2011,DK,0
81,1kmN3681E4351,DK,A,2011,DK,0
12,1kmN3681E4352,DK,A,2011,DK,0
26,1kmN3681E4353,DK,A,2011,DK,0
5,1kmN3681E4355,DK,A,2011,DK,0
112,1kmN3681E4356,DK,A,2011,DK,0
6,1kmN3681E4357,DK,A,2011,DK,0
34,1kmN3681E4358,DK,A,2011,DK,0
42,1kmN3681E4359,DK,A,2011,DK,0
64,1kmN3681E4360,DK,A,2011,DK,0
51,1kmN3681E4361,DK,A,2011,DK,0
14,1kmN3681E4362,DK,A,2011,DK,0
18,1kmN3681E4365,DK,A,2011,DK,0
21,1kmN3681E4366,DK,A,2011,DK,0
41,1kmN3681E4367,DK,A,2011,DK,0
9,1kmN3682E4350,DK,A,2011,DK,0
328,1kmN3682E4351,DK,A,2011,DK,0
24,1kmN3682E4352,DK,A,2011,DK,0
8,1kmN3682E4353,DK,A,2011,DK,0
10,1kmN3682E4354,DK,A,2011,DK,0
5,1kmN3682E4355,DK,A,2011,DK,0
31,1kmN3682E4356,DK,A,2011,DK,0
1,1kmN3682E4357,DK,A,2011,DK,0
14,1kmN3682E4358,DK,A,2011,DK,0
52,1kmN3682E4359,DK,A,2011,DK,0
2,1kmN3682E4360,DK,A,2011,DK,0
7,1kmN3682E4361,DK,A,2011,DK,0
2,1kmN3682E4363,DK,A,2011,DK,0
3,1kmN3682E4364,DK,A,2011,DK,0
14,1kmN3682E4365,DK,A,2011,DK,0
3,1kmN3682E4366,DK,A,2011,DK,0
71,1kmN3682E4367,DK,A,2011,DK,0
7,1kmN3682E4368,DK,A,2011,DK,0
7,1kmN3682E4369,DK,A,2011,DK,0
3,1kmN3683E4351,DK,A,2011,DK,0
25,1kmN3683E4352,DK,A,2011,DK,0
27,1kmN3683E4353,DK,A,2011,DK,0
20,1kmN3683E4354,DK,A,2011,DK,0
219,1kmN3683E4355,DK,A,2011,DK,0
4,1kmN3683E4356,DK,A,2011,DK,0
31,1kmN3683E4358,DK,A,2011,DK,0
26,1kmN3683E4359,DK,A,2011,DK,0
1,1kmN3683E4362,DK,A,2011,DK,0
6,1kmN3683E4364,DK,A,2011,DK,0
8,1kmN3683E4365,DK,A,2011,DK,0
5,1kmN3683E4366,DK,A,2011,DK,0
2,1kmN3683E4368,DK,A,2011,DK,0
20,1kmN3683E4369,DK,A,2011,DK,0
8,1kmN3683E4370,DK,A,2011,DK,0
4,1kmN3684E4351,DK,A,2011,DK,0
14,1kmN3684E4352,DK,A,2011,DK,0
20,1kmN3684E4353,DK,A,2011,DK,0
2,1kmN3684E4354,DK,A,2011,DK,0
57,1kmN3684E4355,DK,A,2011,DK,0
3,1kmN3684E4356,DK,A,2011,DK,0
3,1kmN3684E4357,DK,A,2011,DK,0
6,1kmN3684E4358,DK,A,2011,DK,0
8,1kmN3684E4359,DK,A,2011,DK,0
4,1kmN3684E4360,DK,A,2011,DK,0
2,1kmN3684E4361,DK,A,2011,DK,0
1,1kmN3684E4362,DK,A,2011,DK,0
7,1kmN3684E4363,DK,A,2011,DK,0
8,1kmN3684E4364,DK,A,2011,DK,0
9,1kmN3684E4367,DK,A,2011,DK,0
19,1kmN3684E4368,DK,A,2011,DK,0
40,1kmN3684E4369,DK,A,2011,DK,0
8,1kmN3684E4370,DK,A,2011,DK,0
3,1kmN3684E4371,DK,A,2011,DK,0
77,1kmN3685E4352,DK,A,2011,DK,0
57,1kmN3685E4353,DK,A,2011,DK,0
89,1kmN3685E4355,DK,A,2011,DK,0
12,1kmN3685E4356,DK,A,2011,DK,0
17,1kmN3685E4357,DK,A,2011,DK,0
4,1kmN3685E4358,DK,A,2011,DK,0
2,1kmN3685E4359,DK,A,2011,DK,0
5,1kmN3685E4360,DK,A,2011,DK,0
3,1kmN3685E4361,DK,A,2011,DK,0
1,1kmN3685E4363,DK,A,2011,DK,0
22,1kmN3685E4364,DK,A,2011,DK,0
1,1kmN3685E4365,DK,A,2011,DK,0
41,1kmN3685E4366,DK,A,2011,DK,0
7,1kmN3685E4367,DK,A,2011,DK,0
8,1kmN3685E4368,DK,A,2011,DK,0
9,1kmN3685E4369,DK,A,2011,DK,0
6,1kmN3685E4370,DK,A,2011,DK,0
4,1kmN3685E4371,DK,A,2011,DK,0
2,1kmN3686E4350,DK,A,2011,DK,0
1,1kmN3686E4351,DK,A,2011,DK,0
66,1kmN3686E4352,DK,A,2011,DK,0
12,1kmN3686E4353,DK,A,2011,DK,0
16,1kmN3686E4355,DK,A,2011,DK,0
6,1kmN3686E4356,DK,A,2011,DK,0
221,1kmN3686E4357,DK,A,2011,DK,0
2,1kmN3686E4359,DK,A,2011,DK,0
8,1kmN3686E4360,DK,A,2011,DK,0
32,1kmN3686E4363,DK,A,2011,DK,0
52,1kmN3686E4364,DK,A,2011,DK,0
48,1kmN3686E4365,DK,A,2011,DK,0
8,1kmN3686E4366,DK,A,2011,DK,0
11,1kmN3686E4367,DK,A,2011,DK,0
168,1kmN3686E4368,DK,A,2011,DK,0
4,1kmN3686E4369,DK,A,2011,DK,0
5,1kmN3686E4370,DK,A,2011,DK,0
2,1kmN3686E4372,DK,A,2011,DK,0
16,1kmN3687E4337,DK,A,2011,DK,0
49,1kmN3687E4338,DK,A,2011,DK,0
85,1kmN3687E4342,DK,A,2011,DK,0
18,1kmN3687E4343,DK,A,2011,DK,0
52,1kmN3687E4344,DK,A,2011,DK,0
6,1kmN3687E4345,DK,A,2011,DK,0
15,1kmN3687E4346,DK,A,2011,DK,0
12,1kmN3687E4347,DK,A,2011,DK,0
19,1kmN3687E4348,DK,A,2011,DK,0
4,1kmN3687E4350,DK,A,2011,DK,0
5,1kmN3687E4351,DK,A,2011,DK,0
12,1kmN3687E4352,DK,A,2011,DK,0
39,1kmN3687E4353,DK,A,2011,DK,0
117,1kmN3687E4354,DK,A,2011,DK,0
24,1kmN3687E4355,DK,A,2011,DK,0
183,1kmN3687E4356,DK,A,2011,DK,0
227,1kmN3687E4357,DK,A,2011,DK,0
2,1kmN3687E4358,DK,A,2011,DK,0
3,1kmN3687E4362,DK,A,2011,DK,0
20,1kmN3687E4363,DK,A,2011,DK,0
4,1kmN3687E4364,DK,A,2011,DK,0
33,1kmN3687E4365,DK,A,2011,DK,0
6,1kmN3687E4366,DK,A,2011,DK,0
13,1kmN3687E4367,DK,A,2011,DK,0
19,1kmN3687E4368,DK,A,2011,DK,0
19,1kmN3687E4370,DK,A,2011,DK,0
5,1kmN3687E4371,DK,A,2011,DK,0
31,1kmN3688E4338,DK,A,2011,DK,0
25,1kmN3688E4339,DK,A,2011,DK,0
16,1kmN3688E4340,DK,A,2011,DK,0
30,1kmN3688E4341,DK,A,2011,DK,0
21,1kmN3688E4342,DK,A,2011,DK,0
229,1kmN3688E4343,DK,A,2011,DK,0
25,1kmN3688E4344,DK,A,2011,DK,0
26,1kmN3688E4345,DK,A,2011,DK,0
25,1kmN3688E4346,DK,A,2011,DK,0
101,1kmN3688E4347,DK,A,2011,DK,0
30,1kmN3688E4348,DK,A,2011,DK,0
355,1kmN3688E4349,DK,A,2011,DK,0
1682,1kmN3688E4350,DK,A,2011,DK,0
46,1kmN3688E4351,DK,A,2011,DK,0
9,1kmN3688E4352,DK,A,2011,DK,0
27,1kmN3688E4353,DK,A,2011,DK,0
33,1kmN3688E4354,DK,A,2011,DK,0
5,1kmN3688E4355,DK,A,2011,DK,0
7,1kmN3688E4356,DK,A,2011,DK,0
1,1kmN3688E4357,DK,A,2011,DK,0
24,1kmN3688E4362,DK,A,2011,DK,0
336,1kmN3688E4363,DK,A,2011,DK,0
21,1kmN3688E4364,DK,A,2011,DK,0
1,1kmN3688E4365,DK,A,2011,DK,0
11,1kmN3688E4366,DK,A,2011,DK,0
10,1kmN3688E4367,DK,A,2011,DK,0
27,1kmN3688E4368,DK,A,2011,DK,0
12,1kmN3688E4369,DK,A,2011,DK,0
17,1kmN3688E4370,DK,A,2011,DK,0
10,1kmN3688E4371,DK,A,2011,DK,0
186,1kmN3689E4339,DK,A,2011,DK,0
1199,1kmN3689E4340,DK,A,2011,DK,0
347,1kmN3689E4341,DK,A,2011,DK,0
8,1kmN3689E4342,DK,A,2011,DK,0
5,1kmN3689E4343,DK,A,2011,DK,0
16,1kmN3689E4344,DK,A,2011,DK,0
83,1kmN3689E4345,DK,A,2011,DK,0
954,1kmN3689E4346,DK,A,2011,DK,0
204,1kmN3689E4347,DK,A,2011,DK,0
262,1kmN3689E4348,DK,A,2011,DK,0
105,1kmN3689E4349,DK,A,2011,DK,0
371,1kmN3689E4350,DK,A,2011,DK,0
9,1kmN3689E4351,DK,A,2011,DK,0
27,1kmN3689E4352,DK,A,2011,DK,0
164,1kmN3689E4353,DK,A,2011,DK,0
9,1kmN3689E4354,DK,A,2011,DK,0
8,1kmN3689E4356,DK,A,2011,DK,0
3,1kmN3689E4361,DK,A,2011,DK,0
12,1kmN3689E4362,DK,A,2011,DK,0
50,1kmN3689E4363,DK,A,2011,DK,0
96,1kmN3689E4364,DK,A,2011,DK,0
2,1kmN3689E4365,DK,A,2011,DK,0
11,1kmN3689E4366,DK,A,2011,DK,0
18,1kmN3689E4367,DK,A,2011,DK,0
74,1kmN3689E4368,DK,A,2011,DK,0
17,1kmN3689E4369,DK,A,2011,DK,0
7,1kmN3689E4370,DK,A,2011,DK,0
5,1kmN3689E4371,DK,A,2011,DK,0
1,1kmN3690E4338,DK,A,2011,DK,0
460,1kmN3690E4339,DK,A,2011,DK,0
2176,1kmN3690E4340,DK,A,2011,DK,0
611,1kmN3690E4341,DK,A,2011,DK,0
10,1kmN3690E4342,DK,A,2011,DK,0
12,1kmN3690E4343,DK,A,2011,DK,0
33,1kmN3690E4344,DK,A,2011,DK,0
20,1kmN3690E4345,DK,A,2011,DK,0
12,1kmN3690E4346,DK,A,2011,DK,0
13,1kmN3690E4347,DK,A,2011,DK,0
11,1kmN3690E4348,DK,A,2011,DK,0
25,1kmN3690E4349,DK,A,2011,DK,0
19,1kmN3690E4350,DK,A,2011,DK,0
25,1kmN3690E4351,DK,A,2011,DK,0
12,1kmN3690E4352,DK,A,2011,DK,0
2,1kmN3690E4353,DK,A,2011,DK,0
9,1kmN3690E4354,DK,A,2011,DK,0
5,1kmN3690E4355,DK,A,2011,DK,0
6,1kmN3690E4357,DK,A,2011,DK,0
53,1kmN3690E4359,DK,A,2011,DK,0
13,1kmN3690E4360,DK,A,2011,DK,0
4,1kmN3690E4361,DK,A,2011,DK,0
48,1kmN3690E4362,DK,A,2011,DK,0
23,1kmN3690E4363,DK,A,2011,DK,0
20,1kmN3690E4364,DK,A,2011,DK,0
11,1kmN3690E4366,DK,A,2011,DK,0
16,1kmN3690E4367,DK,A,2011,DK,0
28,1kmN3690E4368,DK,A,2011,DK,0
10,1kmN3690E4369,DK,A,2011,DK,0
209,1kmN3690E4370,DK,A,2011,DK,0
314,1kmN3690E4371,DK,A,2011,DK,0
7,1kmN3691E4332,DK,A,2011,DK,0
7,1kmN3691E4333,DK,A,2011,DK,0
2,1kmN3691E4334,DK,A,2011,DK,0
6,1kmN3691E4335,DK,A,2011,DK,0
25,1kmN3691E4336,DK,A,2011,DK,0
3,1kmN3691E4337,DK,A,2011,DK,0
38,1kmN3691E4339,DK,A,2011,DK,0
401,1kmN3691E4340,DK,A,2011,DK,0
48,1kmN3691E4341,DK,A,2011,DK,0
1,1kmN3691E4342,DK,A,2011,DK,0
18,1kmN3691E4343,DK,A,2011,DK,0
200,1kmN3691E4344,DK,A,2011,DK,0
167,1kmN3691E4345,DK,A,2011,DK,0
18,1kmN3691E4346,DK,A,2011,DK,0
17,1kmN3691E4347,DK,A,2011,DK,0
3,1kmN3691E4348,DK,A,2011,DK,0
18,1kmN3691E4349,DK,A,2011,DK,0
19,1kmN3691E4350,DK,A,2011,DK,0
3,1kmN3691E4352,DK,A,2011,DK,0
3,1kmN3691E4353,DK,A,2011,DK,0
9,1kmN3691E4354,DK,A,2011,DK,0
17,1kmN3691E4355,DK,A,2011,DK,0
8,1kmN3691E4356,DK,A,2011,DK,0
4,1kmN3691E4357,DK,A,2011,DK,0
20,1kmN3691E4358,DK,A,2011,DK,0
17,1kmN3691E4359,DK,A,2011,DK,0
5,1kmN3691E4360,DK,A,2011,DK,0
19,1kmN3691E4361,DK,A,2011,DK,0
11,1kmN3691E4362,DK,A,2011,DK,0
2,1kmN3691E4363,DK,A,2011,DK,0
45,1kmN3691E4364,DK,A,2011,DK,0
9,1kmN3691E4365,DK,A,2011,DK,0
3,1kmN3691E4366,DK,A,2011,DK,0
43,1kmN3691E4367,DK,A,2011,DK,0
26,1kmN3691E4368,DK,A,2011,DK,0
20,1kmN3691E4369,DK,A,2011,DK,0
25,1kmN3691E4370,DK,A,2011,DK,0
17,1kmN3691E4371,DK,A,2011,DK,0
13,1kmN3692E4331,DK,A,2011,DK,0
155,1kmN3692E4332,DK,A,2011,DK,0
14,1kmN3692E4333,DK,A,2011,DK,0
7,1kmN3692E4334,DK,A,2011,DK,0
18,1kmN3692E4335,DK,A,2011,DK,0
18,1kmN3692E4336,DK,A,2011,DK,0
13,1kmN3692E4337,DK,A,2011,DK,0
29,1kmN3692E4338,DK,A,2011,DK,0
27,1kmN3692E4339,DK,A,2011,DK,0
1,1kmN3692E4340,DK,A,2011,DK,0
16,1kmN3692E4341,DK,A,2011,DK,0
152,1kmN3692E4343,DK,A,2011,DK,0
1063,1kmN3692E4344,DK,A,2011,DK,0
31,1kmN3692E4345,DK,A,2011,DK,0
16,1kmN3692E4346,DK,A,2011,DK,0
32,1kmN3692E4347,DK,A,2011,DK,0
8,1kmN3692E4348,DK,A,2011,DK,0
361,1kmN3692E4349,DK,A,2011,DK,0
4,1kmN3692E4350,DK,A,2011,DK,0
11,1kmN3692E4351,DK,A,2011,DK,0
7,1kmN3692E4352,DK,A,2011,DK,0
37,1kmN3692E4354,DK,A,2011,DK,0
15,1kmN3692E4355,DK,A,2011,DK,0
2,1kmN3692E4356,DK,A,2011,DK,0
38,1kmN3692E4357,DK,A,2011,DK,0
12,1kmN3692E4358,DK,A,2011,DK,0
17,1kmN3692E4359,DK,A,2011,DK,0
27,1kmN3692E4360,DK,A,2011,DK,0
2,1kmN3692E4361,DK,A,2011,DK,0
157,1kmN3692E4362,DK,A,2011,DK,0
9,1kmN3692E4363,DK,A,2011,DK,0
10,1kmN3692E4365,DK,A,2011,DK,0
16,1kmN3693E4332,DK,A,2011,DK,0
5,1kmN3693E4333,DK,A,2011,DK,0
19,1kmN3693E4334,DK,A,2011,DK,0
16,1kmN3693E4335,DK,A,2011,DK,0
27,1kmN3693E4336,DK,A,2011,DK,0
18,1kmN3693E4337,DK,A,2011,DK,0
30,1kmN3693E4338,DK,A,2011,DK,0
41,1kmN3693E4339,DK,A,2011,DK,0
3,1kmN3693E4340,DK,A,2011,DK,0
10,1kmN3693E4342,DK,A,2011,DK,0
35,1kmN3693E4343,DK,A,2011,DK,0
103,1kmN3693E4344,DK,A,2011,DK,0
27,1kmN3693E4345,DK,A,2011,DK,0
27,1kmN3693E4346,DK,A,2011,DK,0
17,1kmN3693E4347,DK,A,2011,DK,0
194,1kmN3693E4348,DK,A,2011,DK,0
692,1kmN3693E4349,DK,A,2011,DK,0
8,1kmN3693E4350,DK,A,2011,DK,0
1,1kmN3693E4351,DK,A,2011,DK,0
14,1kmN3693E4352,DK,A,2011,DK,0
26,1kmN3693E4353,DK,A,2011,DK,0
60,1kmN3693E4354,DK,A,2011,DK,0
16,1kmN3693E4355,DK,A,2011,DK,0
17,1kmN3693E4356,DK,A,2011,DK,0
12,1kmN3693E4357,DK,A,2011,DK,0
22,1kmN3693E4358,DK,A,2011,DK,0
20,1kmN3693E4359,DK,A,2011,DK,0
179,1kmN3693E4360,DK,A,2011,DK,0
7,1kmN3693E4361,DK,A,2011,DK,0
14,1kmN3693E4362,DK,A,2011,DK,0
13,1kmN3694E4332,DK,A,2011,DK,0
38,1kmN3694E4333,DK,A,2011,DK,0
61,1kmN3694E4334,DK,A,2011,DK,0
257,1kmN3694E4335,DK,A,2011,DK,0
17,1kmN3694E4337,DK,A,2011,DK,0
133,1kmN3694E4338,DK,A,2011,DK,0
3,1kmN3694E4339,DK,A,2011,DK,0
12,1kmN3694E4340,DK,A,2011,DK,0
42,1kmN3694E4341,DK,A,2011,DK,0
111,1kmN3694E4342,DK,A,2011,DK,0
26,1kmN3694E4343,DK,A,2011,DK,0
10,1kmN3694E4344,DK,A,2011,DK,0
25,1kmN3694E4345,DK,A,2011,DK,0
44,1kmN3694E4346,DK,A,2011,DK,0
11,1kmN3694E4347,DK,A,2011,DK,0
127,1kmN3694E4348,DK,A,2011,DK,0
8,1kmN3694E4349,DK,A,2011,DK,0
7,1kmN3694E4350,DK,A,2011,DK,0
6,1kmN3694E4351,DK,A,2011,DK,0
12,1kmN3694E4352,DK,A,2011,DK,0
25,1kmN3694E4353,DK,A,2011,DK,0
7,1kmN3694E4354,DK,A,2011,DK,0
10,1kmN3694E4355,DK,A,2011,DK,0
171,1kmN3694E4356,DK,A,2011,DK,0
339,1kmN3694E4357,DK,A,2011,DK,0
10,1kmN3694E4358,DK,A,2011,DK,0
11,1kmN3694E4359,DK,A,2011,DK,0
18,1kmN3694E4360,DK,A,2011,DK,0
13,1kmN3694E4361,DK,A,2011,DK,0
20,1kmN3695E4335,DK,A,2011,DK,0
18,1kmN3695E4336,DK,A,2011,DK,0
120,1kmN3695E4337,DK,A,2011,DK,0
80,1kmN3695E4338,DK,A,2011,DK,0
9,1kmN3695E4339,DK,A,2011,DK,0
64,1kmN3695E4341,DK,A,2011,DK,0
17,1kmN3695E4342,DK,A,2011,DK,0
7,1kmN3695E4343,DK,A,2011,DK,0
4,1kmN3695E4344,DK,A,2011,DK,0
3,1kmN3695E4345,DK,A,2011,DK,0
4,1kmN3695E4346,DK,A,2011,DK,0
16,1kmN3695E4347,DK,A,2011,DK,0
66,1kmN3695E4348,DK,A,2011,DK,0
20,1kmN3695E4349,DK,A,2011,DK,0
5,1kmN3695E4350,DK,A,2011,DK,0
7,1kmN3695E4351,DK,A,2011,DK,0
5,1kmN3695E4352,DK,A,2011,DK,0
25,1kmN3695E4353,DK,A,2011,DK,0
14,1kmN3695E4354,DK,A,2011,DK,0
4,1kmN3695E4355,DK,A,2011,DK,0
506,1kmN3695E4356,DK,A,2011,DK,0
713,1kmN3695E4357,DK,A,2011,DK,0
38,1kmN3695E4358,DK,A,2011,DK,0
12,1kmN3695E4359,DK,A,2011,DK,0
5,1kmN3696E4336,DK,A,2011,DK,0
11,1kmN3696E4337,DK,A,2011,DK,0
10,1kmN3696E4338,DK,A,2011,DK,0
18,1kmN3696E4339,DK,A,2011,DK,0
8,1kmN3696E4340,DK,A,2011,DK,0
17,1kmN3696E4341,DK,A,2011,DK,0
51,1kmN3696E4342,DK,A,2011,DK,0
18,1kmN3696E4343,DK,A,2011,DK,0
9,1kmN3696E4346,DK,A,2011,DK,0
13,1kmN3696E4347,DK,A,2011,DK,0
27,1kmN3696E4348,DK,A,2011,DK,0
15,1kmN3696E4349,DK,A,2011,DK,0
31,1kmN3696E4350,DK,A,2011,DK,0
80,1kmN3696E4351,DK,A,2011,DK,0
48,1kmN3696E4352,DK,A,2011,DK,0
16,1kmN3696E4353,DK,A,2011,DK,0
12,1kmN3696E4354,DK,A,2011,DK,0
34,1kmN3696E4355,DK,A,2011,DK,0
65,1kmN3696E4356,DK,A,2011,DK,0
59,1kmN3696E4357,DK,A,2011,DK,0
7,1kmN3696E4359,DK,A,2011,DK,0
10,1kmN3696E4360,DK,A,2011,DK,0
50,1kmN3697E4334,DK,A,2011,DK,0
4,1kmN3697E4335,DK,A,2011,DK,0
100,1kmN3697E4336,DK,A,2011,DK,0
48,1kmN3697E4337,DK,A,2011,DK,0
19,1kmN3697E4338,DK,A,2011,DK,0
29,1kmN3697E4339,DK,A,2011,DK,0
26,1kmN3697E4340,DK,A,2011,DK,0
25,1kmN3697E4341,DK,A,2011,DK,0
48,1kmN3697E4342,DK,A,2011,DK,0
104,1kmN3697E4343,DK,A,2011,DK,0
1,1kmN3697E4344,DK,A,2011,DK,0
15,1kmN3697E4347,DK,A,2011,DK,0
11,1kmN3697E4348,DK,A,2011,DK,0
4,1kmN3697E4349,DK,A,2011,DK,0
54,1kmN3697E4350,DK,A,2011,DK,0
558,1kmN3697E4351,DK,A,2011,DK,0
685,1kmN3697E4352,DK,A,2011,DK,0
25,1kmN3697E4353,DK,A,2011,DK,0
15,1kmN3697E4354,DK,A,2011,DK,0
3,1kmN3697E4355,DK,A,2011,DK,0
23,1kmN3697E4356,DK,A,2011,DK,0
27,1kmN3697E4357,DK,A,2011,DK,0
9,1kmN3697E4359,DK,A,2011,DK,0
2,1kmN3697E4360,DK,A,2011,DK,0
5,1kmN3697E4362,DK,A,2011,DK,0
4,1kmN3698E4333,DK,A,2011,DK,0
76,1kmN3698E4334,DK,A,2011,DK,0
25,1kmN3698E4335,DK,A,2011,DK,0
287,1kmN3698E4336,DK,A,2011,DK,0
