VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK,Befolkning,markedsvaerdix,yderkom
209,100,Haslev Apotek,6,Jernbanegade 11,4690,01-01-1856 00:00,,1085,320,1085,"Jernbanegade 11, 4690 Denmark",55.328899,11.963527,1856-01-01,,1856,2025,2008,POINT (11.963527 55.328899),2014,15298649.4,4681840.08,42.62,0.2056826254,0.2086375906,174346.83956,0.4821697925,0.7488216143,0.9436776048,35195,1128265.8113,0
318,067-1,Karise Apotek,7,Syrenvænget 20,4653,"01Jul2010 0:00:00,000",,1085,320,1085,"Syrenvænget 20, 4653 Denmark",55.303771,12.199332,2010-07-01,,2010,2025,2010,POINT (12.199332 55.303771),2014,15298649.4,4681840.08,42.62,0.2056826254,0.2086375906,174346.83956,0.4821697925,0.7488216143,0.9436776048,35195,1128265.8113,0
191,254-1,Gørlev Apotek,7,Algade 29,4281,01.01.1991,,1085,326,1085,"Algade 29, 4281 Denmark",55.539444,11.226409,1991-01-01,,1991,2025,2008,POINT (11.226409 55.539444),2014,23367837.04,7149225.33,43.14,0.220181972,0.2034289959,163796.35734,0.4457838799,0.6998421921,0.9418551756,48469,831066.42826,0
291,254,Høng Apotek,6,Centervej 35,4270,"01Jan1907 0:00:00,000",,1085,326,1085,"Centervej 35, 4270 Denmark",55.504303,11.288948,1907-01-01,,1907,2025,2008,POINT (11.288948 55.504303),2014,23367837.04,7149225.33,43.14,0.220181972,0.2034289959,163796.35734,0.4457838799,0.6998421921,0.9418551756,48469,831066.42826,0
317,023,Kalundborg Svane Apot,6,Elmegade 15,4400,01-01-1753 00:00,,1085,326,1085,"Elmegade 15, 4400 Denmark",55.678817,11.097264,1753-01-01,,1753,2025,2008,POINT (11.097264 55.678817),2014,23367837.04,7149225.33,43.14,0.220181972,0.2034289959,163796.35734,0.4457838799,0.6998421921,0.9418551756,48469,831066.42826,0
543,077,Ringsted Apotek,6,Sct. Hansgade 23,4100,01-01-1808 00:00,,1085,329,1085,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808,2025,2008,POINT (11.7901 55.4426),2014,,,40.22,0.1720132249,0.2199386412,181652.50357,0.496239255,0.7497055937,0.8870582617,33573,1101511.2993,0
341,043,Korsør Apotek,6,Algade 49,4220,01-01-1761 00:00,,1085,330,1085,"Algade 49, 4220 Denmark",55.3278702,11.1399915,1761-01-01,,1761,2025,2008,POINT (11.1399915 55.3278702),2014,27755664.3,8772318.1575,41.87,0.2040158876,0.1989960281,160612.53734,0.4583360344,0.7036900289,0.9021898378,77293,1058126.4914,0
596,058,Skælskør Apotek,6,Algade 21,4230,01-01-1805 00:00,,1085,330,1085,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805,2025,2008,POINT (11.294236 55.253746),2014,27755664.3,8772318.1575,41.87,0.2040158876,0.1989960281,160612.53734,0.4583360344,0.7036900289,0.9021898378,77293,1058126.4914,0
601,169,Slagelse Rådhusapote,6,Smedegade 8,4200,01-01-1897 00:00,,1085,330,1085,"Smedegade 8, 4200 Denmark",55.4070549,11.3657424,1897-01-01,,1897,2025,2008,POINT (11.3657424 55.4070549),2014,27755664.3,8772318.1575,41.87,0.2040158876,0.1989960281,160612.53734,0.4583360344,0.7036900289,0.9021898378,77293,1058126.4914,0
602,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200,01-01-1753 00:00,,1085,330,1085,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753,2025,2008,POINT (11.3546 55.4028),2014,27755664.3,8772318.1575,41.87,0.2040158876,0.1989960281,160612.53734,0.4583360344,0.7036900289,0.9021898378,77293,1058126.4914,0
622,067,Stevns Apotek,6,Nytorv 5,4660,01-01-1815 00:00,,1085,336,1085,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815,2025,2008,POINT (12.387836 55.309773),2014,,,44.02,0.2318722207,0.1964788093,178085.40037,0.484198081,0.7547904906,0.9449774908,22038,1246116.7735,0
108,207-1,Dianalund Apotek,7,Torvet 5,4293,01.11.2008,,1085,340,1085,"Torvet 5, 4293 Denmark",55.526943,11.49729,2008-01-11,,2008,2025,2008,POINT (11.49729 55.526943),2014,13336319.15,4148778.13,42.00,0.1966179128,0.2186082984,177276.87349,0.4792925672,0.7469499737,0.9503226467,29331,1230185.2195,0
617,007,Sorø Apotek,6,Storgade 19 A,4180,01-01-1753 00:00,,1085,340,1085,"Storgade 19 A, 4180 Denmark",55.4312798,11.5558778,1753-01-01,,1753,2025,2008,POINT (11.5558778 55.4312798),2014,13336319.15,4148778.13,42.00,0.1966179128,0.2186082984,177276.87349,0.4792925672,0.7469499737,0.9503226467,29331,1230185.2195,0
619,207,Stenlille Apotek,6,Hovedgaden 48,4295,"01Jan1903 0:00:00,000",,1085,340,1085,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903,2025,2008,POINT (11.590952 55.540055),2014,13336319.15,4148778.13,42.00,0.1966179128,0.2186082984,177276.87349,0.4792925672,0.7469499737,0.9503226467,29331,1230185.2195,0
277,119,Hvalsø Apotek,6,Roskildevej 4,4330,01-01-1871 00:00,,1085,350,1085,"Roskildevej 4, 4330 Denmark",55.589584,11.863888,1871-01-01,,1871,2025,2008,POINT (11.863888 55.589584),2014,,,42.06,0.2061681142,0.2286912999,202212.71455,0.4993916154,0.7933194154,0.9452453818,27172,1263033.5718,0
457,025,Maribo Apotek,6,Vestergade 1,4930,01-01-1753 00:00,,1085,360,1085,"Vestergade 1, 4930 Denmark",54.774378,11.500548,1753-01-01,,1753,2025,2008,POINT (11.500548 54.774378),2014,25009552.7,8161696.59,46.61,0.2699191149,0.1702770547,137450.91872,0.3926674741,0.6223165252,0.9304714432,43024,1012550.7884,0
470,013,Nakskov Løve Apotek,6,Nygade 17-19,4900,01-01-1753 00:00,,1085,360,1085,"Nygade 17-19, 4900 Denmark",54.8296618,11.1403936,1753-01-01,,1753,2025,2008,POINT (11.1403936 54.8296618),2014,25009552.7,8161696.59,46.61,0.2699191149,0.1702770547,137450.91872,0.3926674741,0.6223165252,0.9304714432,43024,1012550.7884,0
558,081,Rødby Løve Apotek,13,Østergade 51,4970,01-01-1819 00:00,,1085,360,1085,"Østergade 51, 4970 Denmark",54.695624,11.393973,1819-01-01,,1819,2025,2008,POINT (11.393973 54.695624),2014,25009552.7,8161696.59,46.61,0.2699191149,0.1702770547,137450.91872,0.3926674741,0.6223165252,0.9304714432,43024,1012550.7884,0
162,137-1,Fuglebjerg Apotek,7,Byagervej 6 A,4250,"01Aug2007 0:00:00,000",,1085,370,1085,"Byagervej 6 A, 4250 Denmark",55.3016809,11.5476596,2007-08-01,,2007,2025,2008,POINT (11.5476596 55.3016809),2014,20377253.754,6348433.05,41.68,0.1979629562,0.2063731071,169628.49859,0.4723799247,0.724943404,0.9261461871,81687,895820.00069,0
175,137,Glumsø Apotek,13,Østergade 8,4171,01-01-1883 00:00,,1085,370,1085,"Østergade 8, 4171 Denmark",55.352931,11.692252,1883-01-01,,1883,2025,2008,POINT (11.692252 55.352931),2014,20377253.754,6348433.05,41.68,0.1979629562,0.2063731071,169628.49859,0.4723799247,0.724943404,0.9261461871,81687,895820.00069,0
498,012,Næstved Løve Apotek,6,"Apotekergaarden, Axeltorv 12",4700,01-01-1753 00:00,,1085,370,1085,"Apotekergaarden, Axeltorv 12, 4700 Denmark",55.2299,11.7609,1753-01-01,,1753,2025,2008,POINT (11.7609 55.2299),2014,20377253.754,6348433.05,41.68,0.1979629562,0.2063731071,169628.49859,0.4723799247,0.724943404,0.9261461871,81687,895820.00069,0
499,188-1,Næstved Sct. Jørgen,7,Sct. Jørgens Park 34,4700,01.01.1991,,1085,370,1085,"Sct. Jørgens Park 34, 4700 Denmark",55.2158,11.757241,1991-01-01,,1991,2025,2008,POINT (11.757241 55.2158),2014,20377253.754,6348433.05,41.68,0.1979629562,0.2063731071,169628.49859,0.4723799247,0.724943404,0.9261461871,81687,895820.00069,0
502,188,Næstved Svane Apotek,6,Torvestræde 8,4700,"01Jan1900 0:00:00,000",,1085,370,1085,"Torvestræde 8, 4700 Denmark",55.230064,11.760045,1900-01-01,,1900,2025,2008,POINT (11.760045 55.230064),2014,20377253.754,6348433.05,41.68,0.1979629562,0.2063731071,169628.49859,0.4723799247,0.724943404,0.9261461871,81687,895820.00069,0
446,018,Løve Apotek Nykøbin,6,Langgade 5,4800,01-01-1753 00:00,,1085,376,1085,"Langgade 5, 4800 Denmark",54.76734,11.867126,1753-01-01,,1753,2025,2008,POINT (11.867126 54.76734),2014,14233189.475,4459653.54,45.13,0.2482697398,0.17802364,146414.88664,0.4279244413,0.6736796785,0.9335485252,60829,900858.65999,0
447,018-1,Løve Apotek Nysted,7,Adelgade 13,4880,"01Jul2013 0:00:00,000",,1085,376,1085,"Adelgade 13, 4880 Denmark",54.668997,11.728762,2013-07-01,,2013,2025,2013,POINT (11.728762 54.668997),2014,14233189.475,4459653.54,45.13,0.2482697398,0.17802364,146414.88664,0.4279244413,0.6736796785,0.9335485252,60829,900858.65999,0
489,136,Nykøbing F. Svane Ap,6,Slotsbryggen 1-3,4800,01-01-1882 00:00,,1085,376,1085,"Slotsbryggen 1-3, 4800 Denmark",54.771697,11.8642607,1882-01-01,,1882,2025,2008,POINT (11.8642607 54.771697),2014,14233189.475,4459653.54,45.13,0.2482697398,0.17802364,146414.88664,0.4279244413,0.6736796785,0.9335485252,60829,900858.65999,0
503,195,Nørre Alslev Apotek,6,Apotekergade 1,4840,"01Jan1902 0:00:00,000",,1085,376,1085,"Apotekergade 1, 4840 Denmark",54.898671,11.879174,1902-01-01,,1902,2025,2008,POINT (11.879174 54.898671),2014,14233189.475,4459653.54,45.13,0.2482697398,0.17802364,146414.88664,0.4279244413,0.6736796785,0.9335485252,60829,900858.65999,0
570,056,Sakskøbing Apotek,6,Søndergade 9,4990,01-01-1804 00:00,01-DEC-2017,1085,376,1085,"Søndergade 9, 4990 Denmark",54.798908,11.636579,1804-01-01,2017-12-01,1804,2017,2008,POINT (11.636579 54.798908),2014,14233189.475,4459653.54,45.13,0.2482697398,0.17802364,146414.88664,0.4279244413,0.6736796785,0.9335485252,60829,900858.65999,0
637,195-1,Stubbekøbing Apotek,7,Torvet 2,4850,"01Jan2006 0:00:00,000",,1085,376,1085,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,,2006,2025,2008,POINT (12.043139 54.890308),2014,14233189.475,4459653.54,45.13,0.2482697398,0.17802364,146414.88664,0.4279244413,0.6736796785,0.9335485252,60829,900858.65999,0
426,032-1,Lundby Apotek,7,Lundby Hovedgade 90,4750,01.10.1991,,1085,390,1085,"Lundby Hovedgade 90, 4750 Denmark",55.109002,11.876402,1991-01-10,,1991,2025,2008,POINT (11.876402 55.109002),2014,16540090.763,5158983.6525,44.80,0.2451452574,0.190033208,150683.48817,0.4280081068,0.6821566411,0.9441115566,45471,922084.43297,0
531,086,Præstø Apotek,6,Svend Gønges Torv 12,4720,01-01-1816 00:00,,1085,390,1085,"Svend Gønges Torv 12, 4720 Denmark",55.121942,12.040149,1816-01-01,,1816,2025,2008,POINT (12.040149 55.121942),2014,16540090.763,5158983.6525,44.80,0.2451452574,0.190033208,150683.48817,0.4280081068,0.6821566411,0.9441115566,45471,922084.43297,0
618,028,Stege Apotek,6,Storegade 6,4780,01-01-1753 00:00,,1085,390,1085,"Storegade 6, 4780 Denmark",54.983005,12.283544,1753-01-01,,1753,2025,2008,POINT (12.283544 54.983005),2014,16540090.763,5158983.6525,44.80,0.2451452574,0.190033208,150683.48817,0.4280081068,0.6821566411,0.9441115566,45471,922084.43297,0
741,032,Vordingborg Apotek,13,Voldgade 20,4760,01-01-1753 00:00,,1085,390,1085,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,,1753,2025,2008,POINT (11.909083 55.00956),2014,16540090.763,5158983.6525,44.80,0.2451452574,0.190033208,150683.48817,0.4280081068,0.6821566411,0.9441115566,45471,922084.43297,0
4,175,Allinge Apotek,6,Kirkegade 13,3770,01-01-1898 00:00,01-MAY-2016,1084,400,1084,"Kirkegade 13, 3770 Denmark",55.2759,14.8024,1898-01-01,2016-05-01,1898,2016,2008,POINT (14.8024 55.2759),2014,17937321.55,5772029.61,46.69,0.2660439892,0.1742492719,139817.49432,0.4249647958,0.6785890811,0.948928787,39828,751510.7263,0
474,082,Nexø Apotek,6,Strandgade 7,3730,01-01-1830 00:00,,1084,400,1084,"Strandgade 7, 3730 Denmark",55.063241,15.133632,1830-01-01,,1830,2025,2008,POINT (15.133632 55.063241),2014,17937321.55,5772029.61,46.69,0.2660439892,0.1742492719,139817.49432,0.4249647958,0.6785890811,0.948928787,39828,751510.7263,0
568,042,Rønne Apotek,6,Store Torvegade 12,3700,01-01-1760 00:00,,1084,400,1084,"Store Torvegade 12, 3700 Denmark",55.103619,14.6995,1760-01-01,,1760,2025,2008,POINT (14.6995 55.103619),2014,17937321.55,5772029.61,46.69,0.2660439892,0.1742492719,139817.49432,0.4249647958,0.6785890811,0.948928787,39828,751510.7263,0
119,189,Ejby Apotek,6,Algade 4,5592,"01Jan1901 0:00:00,000",,1083,410,1083,"Algade 4, 5592 Denmark",55.429067,9.928937,1901-01-01,,1901,2025,2008,POINT (9.928936999999999 55.42906,2014,,,42.62,0.2126687271,0.2163140238,174343.70891,0.4805442321,0.7553546592,0.9408650537,37857,1036365.0403,0
462,047,Middelfart Apotek,6,Jernbanegade 2C,5500,01-01-1799 00:00,,1083,410,1083,"Jernbanegade 2C, 5500 Denmark",55.50412,9.734367,1799-01-01,,1799,2025,2008,POINT (9.734367000000001 55.50412,2014,,,42.62,0.2126687271,0.2163140238,174343.70891,0.4805442321,0.7553546592,0.9408650537,37857,1036365.0403,0
48,024,Assens Apotek,6,Østergade 35,5610,01-01-1753 00:00,,1083,420,1083,"Østergade 35, 5610 Denmark",55.270081,9.897483,1753-01-01,,1753,2025,2008,POINT (9.897482999999999 55.27008,2014,18105426.6,5810237.14,42.79,0.2156117527,0.2139550748,158799.3716,0.4607704326,0.7279534466,0.9504931159,41046,1326686.2587,0
297,024-1,Haarby Apotek,7,Algade 33,5683,01.05.1994,,1083,420,1083,"Algade 33, 5683 Denmark",55.22332,10.124086,1994-01-05,,1994,2025,2008,POINT (10.124086 55.22332),2014,18105426.6,5810237.14,42.79,0.2156117527,0.2139550748,158799.3716,0.4607704326,0.7279534466,0.9504931159,41046,1326686.2587,0
802,189-1,Aarup Apotek,7,Bredgade 60,5560,"01Jan2009 0:00:00,000",,1083,420,1083,"Bredgade 60, 5560 Denmark",55.37892,10.0475,2009-01-01,,2009,2025,2009,POINT (10.0475 55.37892),2014,18105426.6,5810237.14,42.79,0.2156117527,0.2139550748,158799.3716,0.4607704326,0.7279534466,0.9504931159,41046,1326686.2587,0
163,034,Faaborg Løve Apotek,6,Herregårdscentret 6,5600,01-01-1753 00:00,,1083,430,1083,"Herregårdscentret 6, 5600 Denmark",55.100625,10.240043,1753-01-01,,1753,2025,2008,POINT (10.240043 55.100625),2014,,,43.41,0.2277000373,0.2075245815,156214.10301,0.4537983643,0.7218123608,0.945639352,50953,1088937.5746,0
541,091,Ringe Apotek,13,Torvet 5,5750,01-01-1842 00:00,,1083,430,1083,"Torvet 5, 5750 Denmark",55.237205,10.47977,1842-01-01,,1842,2025,2008,POINT (10.47977 55.237205),2014,,,43.41,0.2277000373,0.2075245815,156214.10301,0.4537983643,0.7218123608,0.945639352,50953,1088937.5746,0
324,052,Kerteminde Apotek,6,Langegade 37,5300,01-01-1796 00:00,,1083,440,1083,"Langegade 37, 5300 Denmark",55.4494452,10.6577907,1796-01-01,,1796,2025,2008,POINT (10.6577907 55.4494452),2014,,,43.57,0.2298550236,0.2049477411,161860.312,0.4477473293,0.7156086632,0.9361989613,23728,1455216.9918,0
415,152,Langeskov Apotek,6,Langeskov Centret 27,5550,01-01-1891 00:00,,1083,440,1083,"Langeskov Centret 27, 5550 Denmark",55.360559,10.587606,1891-01-01,,1891,2025,2008,POINT (10.587606 55.360559),2014,,,43.57,0.2298550236,0.2049477411,161860.312,0.4477473293,0.7156086632,0.9361989613,23728,1455216.9918,0
485,316,Nyborg Apotek,6,Kongegade 8,5800,"01Jan1924 0:00:00,000",,1083,450,1083,"Kongegade 8, 5800 Denmark",55.311506,10.790021,1924-01-01,,1924,2025,2008,POINT (10.790021 55.311506),2014,,,43.27,0.2242422323,0.2036233491,152722.09649,0.43383053,0.6908405411,0.9294827039,31573,1234461.7889,0
754,152-1,Ørbæk Apotek,7,Nyborgvej 2,5853,04.04.2011,,1083,450,1083,"Nyborgvej 2, 5853 Denmark",55.258529,10.673193,2011-04-04,,2011,2025,2011,POINT (10.673193 55.258529),2014,,,43.27,0.2242422323,0.2036233491,152722.09649,0.43383053,0.6908405411,0.9294827039,31573,1234461.7889,0
509,177,Odense Albani Apotek,6,Albanigade 54 F,5000,01-01-1899 00:00,,1083,461,1083,"Albanigade 54 F, 5000 Denmark",55.3923896,10.3971025,1899-01-01,,1899,2025,2008,POINT (10.3971025 55.3923896),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
511,282,Odense Apoteket Ørne,6,Vestergade 80,5000,"01Jan1919 0:00:00,000",,1083,461,1083,"Vestergade 80, 5000 Denmark",55.394452,10.382394,1919-01-01,,1919,2025,2008,POINT (10.382394 55.394452),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
512,123,Odense Bellinge Apote,6,Elmegårdsvej 2,5250,01-01-1871 00:00,,1083,461,1083,"Elmegårdsvej 2, 5250 Denmark",55.336904,10.315616,1871-01-01,,1871,2025,2008,POINT (10.315616 55.336904),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
513,357,Odense Bolbro Apotek,13,Middelfartvej 129,5200,"01Jan1960 0:00:00,000",,1083,461,1083,"Middelfartvej 129, 5200 Denmark",55.394098,10.347762,1960-01-01,,1960,2025,2008,POINT (10.347762 55.394098),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
514,345,Odense Dalum Apotek,6,Dalumvej 34,5250,"01Jan1938 0:00:00,000",,1083,461,1083,"Dalumvej 34, 5250 Denmark",55.372132,10.370652,1938-01-01,,1938,2025,2008,POINT (10.370652 55.372132),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
516,151-1,Odense Rosengården A,7,Ørbækvej 75,5220,01.01.1996,,1083,461,1083,"Ørbækvej 75, 5220 Denmark",55.382488,10.428085,1996-01-01,,1996,2025,2008,POINT (10.428085 55.382488),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
517,198,Odense Sct. Hans Apot,6,Skibhusvej 66,5000,"01Jan1902 0:00:00,000",,1083,461,1083,"Skibhusvej 66, 5000 Denmark",55.406309,10.392826,1902-01-01,,1902,2025,2008,POINT (10.392826 55.406309),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
518,151,Odense Sct. Knuds Apo,6,Kongensgade 51,5000,01-01-1889 00:00,,1083,461,1083,"Kongensgade 51, 5000 Denmark",55.397363,10.380987,1889-01-01,,1889,2025,2008,POINT (10.380987 55.397363),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
520,198-1,Odense Vollsmose Apot,7,"Vollsmose Allé 10, Center Øst",5240,01.01.1992,,1083,461,1083,"Vollsmose Allé 10, Center Øst, 5240 Denmark",55.3902,10.5201,1992-01-01,,1992,2025,2008,POINT (10.5201 55.3902),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
655,357-1,Tarup Apotek,7,Rugvang 36-40,5210,01.01.1992,,1083,461,1083,"Rugvang 36-40, 5210 Denmark",55.4104908,10.3378925,1992-01-01,,1992,2025,2008,POINT (10.3378925 55.4104908),2014,22610757.48,7288999.452,38.77,0.1650850719,0.1946121126,159479.43449,0.4546492684,0.6653329002,0.8517745938,197480,1238637.5129,0
232,035-1,Hesselager Apotek,7,Langgade 5,5874,"01Jun2012 0:00:00,000",,1083,479,1083,"Langgade 5, 5874 Denmark",55.170855,10.734611,2012-06-01,,2012,2025,2012,POINT (10.734611 55.170855),2014,18153243.862,5705700.9,42.84,0.214716838,0.1995585294,159872.88173,0.4448094612,0.6907974373,0.9290407359,57988,1192172.7906,0
640,035,Svendborg Løve Apote,6,Vestergade 16,5700,01-01-1753 00:00,,1083,479,1083,"Vestergade 16, 5700 Denmark",55.059434,10.604763,1753-01-01,,1753,2025,2008,POINT (10.604763 55.059434),2014,18153243.862,5705700.9,42.84,0.214716838,0.1995585294,159872.88173,0.4448094612,0.6907974373,0.9290407359,57988,1192172.7906,0
641,161,Svendborg Sct. Nicola,6,Gerritsgade 7,5700,01-01-1896 00:00,,1083,479,1083,"Gerritsgade 7, 5700 Denmark",55.058854,10.608782,1896-01-01,,1896,2025,2008,POINT (10.608782 55.058854),2014,18153243.862,5705700.9,42.84,0.214716838,0.1995585294,159872.88173,0.4448094612,0.6907974373,0.9290407359,57988,1192172.7906,0
716,161-1,Vester-Skerninge Apot,7,Fåborgvej 40,5762,01.01.2008,,1083,479,1083,"Fåborgvej 40, 5762 Denmark",55.074208,10.454324,2008-01-01,,2008,2025,2008,POINT (10.454324 55.074208),2014,18153243.862,5705700.9,42.84,0.214716838,0.1995585294,159872.88173,0.4448094612,0.6907974373,0.9290407359,57988,1192172.7906,0
74,048,Bogense Apotek,13,Vestergade 9,5400,01-01-1799 00:00,31-OCT-2017,1083,480,1083,"Vestergade 9, 5400 Denmark",55.564572,10.088154,1799-01-01,2017-10-31,1799,2017,2008,POINT (10.088154 55.564572),2014,12443120.34,3932205.6,42.71,0.2087495694,0.2121598347,160641.43302,0.4685587859,0.7264957265,0.9478342033,29030,932239.52548,0
524,121,Otterup Apotek,6,Nørregade 2,5450,01-01-1871 00:00,,1083,480,1083,"Nørregade 2, 5450 Denmark",55.515298,10.39833,1871-01-01,,1871,2025,2008,POINT (10.39833 55.515298),2014,12443120.34,3932205.6,42.71,0.2087495694,0.2121598347,160641.43302,0.4685587859,0.7264957265,0.9478342033,29030,932239.52548,0
652,165,Søndersø Apotek,6,Odensevej 23,5471,01-01-1881 00:00,01-JUN-2015,1083,480,1083,"Odensevej 23, 5471 Denmark",55.484384,10.251017,1881-01-01,2015-06-01,1881,2015,2008,POINT (10.251017 55.484384),2014,12443120.34,3932205.6,42.71,0.2087495694,0.2121598347,160641.43302,0.4685587859,0.7264957265,0.9478342033,29030,932239.52548,0
269,027-1,Humble Apotek,7,Hovedgaden 2,5932,"30Sep1998 0:00:00,000",,1083,482,1083,"Hovedgaden 2, 5932 Denmark",54.826367,10.69893,1998-09-30,,1998,2025,2008,POINT (10.69893 54.826367),2014,,,49.51,0.312880525,0.1497588361,129106.83929,0.4044525432,0.6512382075,0.9495325622,12647,753650.84048,0
550,027,Rudkøbing Apotek,6,Engdraget 1,5900,01-01-1753 00:00,,1083,482,1083,"Engdraget 1, 5900 Denmark",54.934778,10.715505,1753-01-01,,1753,2025,2008,POINT (10.715505 54.934778),2014,,,49.51,0.312880525,0.1497588361,129106.83929,0.4044525432,0.6512382075,0.9495325622,12647,753650.84048,0
460,315,Marstal Apotek,6,Kirkestræde 23,5960,"01Jan1902 0:00:00,000",,1083,492,1083,"Kirkestræde 23, 5960 Denmark",54.853986,10.518279,1902-01-01,,1902,2025,2008,POINT (10.518279 54.853986),2014,,,50.37,0.3355640535,0.1461121734,132750.78158,0.4034163474,0.6661533723,0.9446040868,6276,662310.43322,0
176,286-1,Gram Apotek,7,Torvet 3,6510,01.01.1992,,1083,510,1083,"Torvet 3, 6510 Denmark",55.2885535,9.0484581,1992-01-01,,1992,2025,2008,POINT (9.0484581 55.2885535),2014,18508764.15,5772257.9625,42.17,0.2072716862,0.2066096479,159684.76879,0.4633442129,0.7185826627,0.9139378071,55888,1366207.1435,0
192,291,Haderslev Hjorte Apot,6,Bispebroen 2 A,6100,01-01-1753 00:00,,1083,510,1083,"Bispebroen 2 A, 6100 Denmark",55.25049,9.4842702,1753-01-01,,1753,2025,2008,POINT (9.484270199999999 55.25049,2014,18508764.15,5772257.9625,42.17,0.2072716862,0.2066096479,159684.76879,0.4633442129,0.7185826627,0.9139378071,55888,1366207.1435,0
194,292,Haderslev Løve Apote,13,Jomfrustien 40,6100,01-01-1802 00:00,,1083,510,1083,"Jomfrustien 40, 6100 Denmark",55.250568,9.496685,1802-01-01,,1802,2025,2008,POINT (9.496684999999999 55.25056,2014,18508764.15,5772257.9625,42.17,0.2072716862,0.2066096479,159684.76879,0.4633442129,0.7185826627,0.9139378071,55888,1366207.1435,0
740,311,Vojens Apotek,6,Rådhuscentret 11A,6500,"01Jan1922 0:00:00,000",,1083,510,1083,"Rådhuscentret 11A, 6500 Denmark",55.246032,9.291409,1922-01-01,,1922,2025,2008,POINT (9.291409 55.246032),2014,18508764.15,5772257.9625,42.17,0.2072716862,0.2066096479,159684.76879,0.4633442129,0.7185826627,0.9139378071,55888,1366207.1435,0
181,088,Grindsted Apotek,6,Borgergade 29,7200,01-01-1842 00:00,,1083,530,1083,"Borgergade 29, 7200 Denmark",55.756261,8.931128,1842-01-01,,1842,2025,2008,POINT (8.931127999999999 55.75626,2014,,,41.32,0.1966520829,0.2216092829,174867.77493,0.4988941428,0.7671385503,0.9116458206,26285,1119391.8078,0
86,289-1,Broager Apotek,7,Storegade 6 A,6310,01.01.1992,,1083,540,1083,"Storegade 6 A, 6310 Denmark",54.8877739,9.6740659,1992-01-01,,1992,2025,2008,POINT (9.6740659 54.8877739),2014,21224949.66,6556553.802,42.88,0.2264835795,0.2054792693,158943.57415,0.4396201177,0.7051801271,0.8833868379,74937,1142968.5071,0
184,289,Gråsten Apotek,6,Sundsnæs 13,6300,01-01-1828 00:00,,1083,540,1083,"Sundsnæs 13, 6300 Denmark",54.910857,9.588866,1828-01-01,,1828,2025,2008,POINT (9.588865999999999 54.91085,2014,21224949.66,6556553.802,42.88,0.2264835795,0.2054792693,158943.57415,0.4396201177,0.7051801271,0.8833868379,74937,1142968.5071,0
481,298-1,Nordborg Apotek,7,Storegade 28,6430,"01Feb2014 0:00:00,000",,1083,540,1083,"Storegade 28, 6430 Denmark",55.057527,9.745282,2014-02-01,,2014,2025,2014,POINT (9.745282 55.057527),2014,21224949.66,6556553.802,42.88,0.2264835795,0.2054792693,158943.57415,0.4396201177,0.7051801271,0.8833868379,74937,1142968.5071,0
648,285,Sønderborg Jernbane,6,Jernbanegade 10,6400,01-01-1799 00:00,,1083,540,1083,"Jernbanegade 10, 6400 Denmark",54.910436,9.793249,1799-01-01,,1799,2025,2008,POINT (9.793248999999999 54.91043,2014,21224949.66,6556553.802,42.88,0.2264835795,0.2054792693,158943.57415,0.4396201177,0.7051801271,0.8833868379,74937,1142968.5071,0
