VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK,Befolkning,markedsvaerdix,yderkom
213,370-1,Havdrup Apotek,7,Møllemarken 8,4622,"27Jun2005 0:00:00,000",,1085,269,1085,"Møllemarken 8, 4622 Denmark",55.543764,12.115263,2005-06-27,,2005,2025,2008,POINT (12.115263 55.543764),2018,,,40.79,0.1963581184,0.2354649902,230363.46311,0.522311536,0.8310268369,0.9125353031,23065,1782662.7218,0
612,014-1,Solrød Apotek,7,Solrød Center 78,2680,01.01.1992,,1085,269,1085,"Solrød Center 78, 2680 Denmark",55.533005,12.21967,1992-01-01,,1992,2025,2008,POINT (12.21967 55.533005),2018,,,40.79,0.1963581184,0.2354649902,230363.46311,0.522311536,0.8310268369,0.9125353031,23065,1782662.7218,0
167,113,Gilleleje Apotek,6,Vesterbrogade 6 B,3250,01-01-1869 00:00,,1084,270,1084,"Vesterbrogade 6 B, 3250 Denmark",56.1256179,12.3056349,1869-01-01,,1869,2025,2008,POINT (12.3056349 56.1256179),2018,22778088.95,7768986.17,45.76,0.2627988834,0.1879111543,195198.77655,0.4963766354,0.793979637,0.9175623754,41195,1202383.4683,0
223,191,Helsinge Apotek,6,Østergade 35,3200,"01Jan1901 0:00:00,000",,1084,270,1084,"Østergade 35, 3200 Denmark",56.0261355,12.2163846,1901-01-01,,1901,2025,2008,POINT (12.2163846 56.0261355),2018,22778088.95,7768986.17,45.76,0.2627988834,0.1879111543,195198.77655,0.4963766354,0.793979637,0.9175623754,41195,1202383.4683,0
569,191-1,Rådhusapoteket Helsi,7,Frederiksborgvej 20,3200,"26Oct2015 0:00:00,000",,1084,270,1084,"Frederiksborgvej 20, 3200 Denmark",56.019687,12.200267,2015-10-26,,2015,2025,2015,POINT (12.200267 56.019687),2018,22778088.95,7768986.17,45.76,0.2627988834,0.1879111543,195198.77655,0.4963766354,0.793979637,0.9175623754,41195,1202383.4683,0
47,216,Asnæs Apotek,6,Asnæs Centret 7,4550,"01Jan1905 0:00:00,000",,1085,306,1085,"Asnæs Centret 7, 4550 Denmark",55.811989,11.500561,1905-01-01,,1905,2025,2008,POINT (11.500561 55.811989),2018,,,47.79,0.3057484451,0.1626109534,155680.38301,0.4391401621,0.7263008246,0.9325795138,33122,793269.44917,0
488,062,Nykøbing Apotek,6,Algade 20,4500,01-01-1809 00:00,,1085,306,1085,"Algade 20, 4500 Denmark",55.922181,11.668122,1809-01-01,,1809,2025,2008,POINT (11.668122 55.922181),2018,,,47.79,0.3057484451,0.1626109534,155680.38301,0.4391401621,0.7263008246,0.9325795138,33122,793269.44917,0
248,026,Holbæk Elefant Apote,13,Ahlgade 32,4300,01-01-1753 00:00,,1085,316,1085,"Ahlgade 32, 4300 Denmark",55.71768,11.711049,1753-01-01,,1753,2025,2008,POINT (11.711049 55.71768),2018,30631307.962,10379993.28,42.27,0.2088867694,0.2077506767,190442.78757,0.4936783547,0.7639978817,0.9022392673,71297,1184326.5483,0
249,239,Holbæk Løve Apotek,6,Labæk 4-6,4300,"01Jan1913 0:00:00,000",,1085,316,1085,"Labæk 4-6, 4300 Denmark",55.716936,11.7184847,1913-01-01,,1913,2025,2008,POINT (11.7184847 55.716936),2018,30631307.962,10379993.28,42.27,0.2088867694,0.2077506767,190442.78757,0.4936783547,0.7639978817,0.9022392673,71297,1184326.5483,0
313,116,Jyderup Apotek,6,Sølystvej 1,4450,01-01-1870 00:00,,1085,316,1085,"Sølystvej 1, 4450 Denmark",55.660084,11.395909,1870-01-01,,1870,2025,2008,POINT (11.395909 55.660084),2018,30631307.962,10379993.28,42.27,0.2088867694,0.2077506767,190442.78757,0.4936783547,0.7639978817,0.9022392673,71297,1184326.5483,0
674,119-1,Tølløse Apotek,7,Vestergade 70,4340,"27Mar2017 0:00:00,000",,1085,316,1085,"Vestergade 70, 4340 Denmark",55.6122248,11.7636274,2017-03-27,,2017,2025,2017,POINT (11.7636274 55.6122248),2018,30631307.962,10379993.28,42.27,0.2088867694,0.2077506767,190442.78757,0.4936783547,0.7639978817,0.9022392673,71297,1184326.5483,0
129,206,Fakse Apotek,6,Rønnedevej 15,4640,01-01-1892 00:00,,1085,320,1085,"Rønnedevej 15, 4640 Denmark",55.255616,12.116181,1892-01-01,,1892,2025,2008,POINT (12.116181 55.255616),2018,21174890.15,7207310.46,43.46,0.2201681593,0.1954920165,187312.40002,0.4995605361,0.7722977103,0.9183970556,36513,1078567.8382,0
209,100,Haslev Apotek,6,Jernbanegade 11,4690,01-01-1856 00:00,,1085,320,1085,"Jernbanegade 11, 4690 Denmark",55.328899,11.963527,1856-01-01,,1856,2025,2008,POINT (11.963527 55.328899),2018,21174890.15,7207310.46,43.46,0.2201681593,0.1954920165,187312.40002,0.4995605361,0.7722977103,0.9183970556,36513,1078567.8382,0
318,067-1,Karise Apotek,7,Syrenvænget 20,4653,"01Jul2010 0:00:00,000",,1085,320,1085,"Syrenvænget 20, 4653 Denmark",55.303771,12.199332,2010-07-01,,2010,2025,2010,POINT (12.199332 55.303771),2018,21174890.15,7207310.46,43.46,0.2201681593,0.1954920165,187312.40002,0.4995605361,0.7722977103,0.9183970556,36513,1078567.8382,0
191,254-1,Gørlev Apotek,7,Algade 29,4281,01.01.1991,,1085,326,1085,"Algade 29, 4281 Denmark",55.539444,11.226409,1991-01-01,,1991,2025,2008,POINT (11.226409 55.539444),2018,29863030.6,10052282.78,44.20,0.2384092356,0.1921694296,175596.2565,0.4597358242,0.7255199307,0.9253970867,48681,824626.61045,0
291,254,Høng Apotek,6,Centervej 35,4270,"01Jan1907 0:00:00,000",,1085,326,1085,"Centervej 35, 4270 Denmark",55.504303,11.288948,1907-01-01,,1907,2025,2008,POINT (11.288948 55.504303),2018,29863030.6,10052282.78,44.20,0.2384092356,0.1921694296,175596.2565,0.4597358242,0.7255199307,0.9253970867,48681,824626.61045,0
317,023,Kalundborg Svane Apot,6,Elmegade 15,4400,01-01-1753 00:00,,1085,326,1085,"Elmegade 15, 4400 Denmark",55.678817,11.097264,1753-01-01,,1753,2025,2008,POINT (11.097264 55.678817),2018,29863030.6,10052282.78,44.20,0.2384092356,0.1921694296,175596.2565,0.4597358242,0.7255199307,0.9253970867,48681,824626.61045,0
329,077-1,Klosterparkens Apotek,7,Klosterparks Allé 10,4100,"01Sep2015 0:00:00,000",,1085,329,1085,"Klosterparks Allé 10, 4100 Denmark",55.453512,11.788069,2015-09-01,,2015,2025,2015,POINT (11.788069 55.453512),2018,,,40.87,0.1799280058,0.2092152628,196946.1753,0.5171637267,0.7778670701,0.8643358259,34725,1374891.5059,0
543,077,Ringsted Apotek,6,Sct. Hansgade 23,4100,01-01-1808 00:00,,1085,329,1085,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808,2025,2008,POINT (11.7901 55.4426),2018,,,40.87,0.1799280058,0.2092152628,196946.1753,0.5171637267,0.7778670701,0.8643358259,34725,1374891.5059,0
6,022-1,Antvorskov Apotek,7,Idagårdsvej 1,4200,"01Jun2018 0:00:00,000",,1085,330,1085,"Idagårdsvej 1, 4200 Denmark",55.390492,11.355228,2018-06-01,,2018,2025,2018,POINT (11.355228 55.390492),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
310,169-1,Jernbaneapoteket,7,Sdr. stationsvej 28 K,4200,"01Mar2018 0:00:00,000",,1085,330,1085,"Sdr. stationsvej 28 K, 4200 Denmark",55.9066469,9.2568026,2018-03-01,,2018,2025,2018,POINT (9.2568026 55.9066469),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
341,043,Korsør Apotek,6,Algade 49,4220,01-01-1761 00:00,,1085,330,1085,"Algade 49, 4220 Denmark",55.3278702,11.1399915,1761-01-01,,1761,2025,2008,POINT (11.1399915 55.3278702),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
596,058,Skælskør Apotek,6,Algade 21,4230,01-01-1805 00:00,,1085,330,1085,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805,2025,2008,POINT (11.294236 55.253746),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
600,012-2,Slagelse Løve Apotek,7,"Vestsjællandscenteret 10A, Butik",4200,"14Oct2016 0:00:00,000",,1085,330,1085,"Vestsjællandscenteret 10A, Butik 26, 4200 Denm",55.4028,11.3546,2016-10-14,,2016,2025,2016,POINT (11.3546 55.4028),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
601,169,Slagelse Rådhusapote,6,Smedegade 8,4200,01-01-1897 00:00,,1085,330,1085,"Smedegade 8, 4200 Denmark",55.4070549,11.3657424,1897-01-01,,1897,2025,2008,POINT (11.3657424 55.4070549),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
602,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200,01-01-1753 00:00,,1085,330,1085,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753,2025,2008,POINT (11.3546 55.4028),2018,18779176.971,6405589.62,42.49,0.2152947277,0.1899004717,173000.34225,0.4751083074,0.7288615463,0.8826480201,79073,958087.89263,0
622,067,Stevns Apotek,6,Nytorv 5,4660,01-01-1815 00:00,,1085,336,1085,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815,2025,2008,POINT (12.387836 55.309773),2018,,,44.96,0.2470371346,0.187033623,191714.96852,0.4983496897,0.7829300552,0.9223694054,22782,1332498.628,0
633,067-2,Strøby Egede Apotek,7,Kystvejen 3B,4600,"09Nov2015 0:00:00,000",23-OCT-2019,1085,336,1085,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2015-11-09,2019-10-23,2015,2019,2015,POINT (12.243561 55.416622),2018,,,44.96,0.2470371346,0.187033623,191714.96852,0.4983496897,0.7829300552,0.9223694054,22782,1332498.628,0
108,207-1,Dianalund Apotek,7,Torvet 5,4293,01.11.2008,,1085,340,1085,"Torvet 5, 4293 Denmark",55.526943,11.49729,2008-01-11,,2008,2025,2008,POINT (11.49729 55.526943),2018,16432845.2,5576164.03,42.82,0.2092914125,0.2101964202,189079.86355,0.4954171563,0.7718019894,0.9332885681,29834,1272503.6373,0
617,007,Sorø Apotek,6,Storgade 19 A,4180,01-01-1753 00:00,,1085,340,1085,"Storgade 19 A, 4180 Denmark",55.4312798,11.5558778,1753-01-01,,1753,2025,2008,POINT (11.5558778 55.4312798),2018,16432845.2,5576164.03,42.82,0.2092914125,0.2101964202,189079.86355,0.4954171563,0.7718019894,0.9332885681,29834,1272503.6373,0
619,207,Stenlille Apotek,6,Hovedgaden 48,4295,"01Jan1903 0:00:00,000",,1085,340,1085,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903,2025,2008,POINT (11.590952 55.540055),2018,16432845.2,5576164.03,42.82,0.2092914125,0.2101964202,189079.86355,0.4954171563,0.7718019894,0.9332885681,29834,1272503.6373,0
277,119,Hvalsø Apotek,6,Roskildevej 4,4330,01-01-1871 00:00,,1085,350,1085,"Roskildevej 4, 4330 Denmark",55.589584,11.863888,1871-01-01,,1871,2025,2008,POINT (11.863888 55.589584),2018,,,42.89,0.2200540054,0.219729973,215842.11383,0.5117897318,0.8141928843,0.9282520911,27775,1360126.9398,0
24,013-1,Apoteket Havnegade,7,Havnegade 69,4900,"01Dec2015 0:00:00,000",,1085,360,1085,"Havnegade 69, 4900 Denmark",54.828859,11.137333,2015-12-01,,2015,2025,2015,POINT (11.137333 54.828859),2018,13689888.65,4748523.335,47.61,0.2913853178,0.160831431,141340.17918,0.3998122156,0.6481188467,0.9140766064,41615,1190966.7931,0
445,018-3,Løve Apotek Maribo,7,Lollands Centret 36,4930,"04Aug2017 0:00:00,000",,1085,360,1085,"Lollands Centret 36, 4930 Denmark",54.773977,11.50583,2017-08-04,,2017,2025,2017,POINT (11.50583 54.773977),2018,13689888.65,4748523.335,47.61,0.2913853178,0.160831431,141340.17918,0.3998122156,0.6481188467,0.9140766064,41615,1190966.7931,0
457,025,Maribo Apotek,6,Vestergade 1,4930,01-01-1753 00:00,,1085,360,1085,"Vestergade 1, 4930 Denmark",54.774378,11.500548,1753-01-01,,1753,2025,2008,POINT (11.500548 54.774378),2018,13689888.65,4748523.335,47.61,0.2913853178,0.160831431,141340.17918,0.3998122156,0.6481188467,0.9140766064,41615,1190966.7931,0
458,025-1,Maribo Torvegades Apo,7,Torvegade 9,4930,"01Mar2018 0:00:00,000",,1085,360,1085,"Torvegade 9, 4930 Denmark",54.7736,11.505733,2018-03-01,,2018,2025,2018,POINT (11.505733 54.7736),2018,13689888.65,4748523.335,47.61,0.2913853178,0.160831431,141340.17918,0.3998122156,0.6481188467,0.9140766064,41615,1190966.7931,0
470,013,Nakskov Løve Apotek,6,Nygade 17-19,4900,01-01-1753 00:00,,1085,360,1085,"Nygade 17-19, 4900 Denmark",54.8296618,11.1403936,1753-01-01,,1753,2025,2008,POINT (11.1403936 54.8296618),2018,13689888.65,4748523.335,47.61,0.2913853178,0.160831431,141340.17918,0.3998122156,0.6481188467,0.9140766064,41615,1190966.7931,0
558,081,Rødby Løve Apotek,13,Østergade 51,4970,01-01-1819 00:00,,1085,360,1085,"Østergade 51, 4970 Denmark",54.695624,11.393973,1819-01-01,,1819,2025,2008,POINT (11.393973 54.695624),2018,13689888.65,4748523.335,47.61,0.2913853178,0.160831431,141340.17918,0.3998122156,0.6481188467,0.9140766064,41615,1190966.7931,0
162,137-1,Fuglebjerg Apotek,7,Byagervej 6 A,4250,"01Aug2007 0:00:00,000",,1085,370,1085,"Byagervej 6 A, 4250 Denmark",55.3016809,11.5476596,2007-08-01,,2007,2025,2008,POINT (11.5476596 55.3016809),2018,22249376.45,7608004.69,42.46,0.2120109409,0.1974189972,181996.9561,0.4894811845,0.7514826782,0.9098594271,82991,1108313.3015,0
175,137,Glumsø Apotek,13,Østergade 8,4171,01-01-1883 00:00,,1085,370,1085,"Østergade 8, 4171 Denmark",55.352931,11.692252,1883-01-01,,1883,2025,2008,POINT (11.692252 55.352931),2018,22249376.45,7608004.69,42.46,0.2120109409,0.1974189972,181996.9561,0.4894811845,0.7514826782,0.9098594271,82991,1108313.3015,0
498,012,Næstved Løve Apotek,6,"Apotekergaarden, Axeltorv 12",4700,01-01-1753 00:00,,1085,370,1085,"Apotekergaarden, Axeltorv 12, 4700 Denmark",55.2299,11.7609,1753-01-01,,1753,2025,2008,POINT (11.7609 55.2299),2018,22249376.45,7608004.69,42.46,0.2120109409,0.1974189972,181996.9561,0.4894811845,0.7514826782,0.9098594271,82991,1108313.3015,0
499,188-1,Næstved Sct. Jørgen,7,Sct. Jørgens Park 34,4700,01.01.1991,,1085,370,1085,"Sct. Jørgens Park 34, 4700 Denmark",55.2158,11.757241,1991-01-01,,1991,2025,2008,POINT (11.757241 55.2158),2018,22249376.45,7608004.69,42.46,0.2120109409,0.1974189972,181996.9561,0.4894811845,0.7514826782,0.9098594271,82991,1108313.3015,0
500,012-1,Næstved Storcenter A,7,Næstved Storcenter nr. 3 butik 4,4700,"01Nov2015 0:00:00,000",,1085,370,1085,"Næstved Storcenter nr. 3 butik 45, 4700 Denmar",55.2299,11.7609,2015-11-01,,2015,2025,2015,POINT (11.7609 55.2299),2018,22249376.45,7608004.69,42.46,0.2120109409,0.1974189972,181996.9561,0.4894811845,0.7514826782,0.9098594271,82991,1108313.3015,0
502,188,Næstved Svane Apotek,6,Torvestræde 8,4700,"01Jan1900 0:00:00,000",,1085,370,1085,"Torvestræde 8, 4700 Denmark",55.230064,11.760045,1900-01-01,,1900,2025,2008,POINT (11.760045 55.230064),2018,22249376.45,7608004.69,42.46,0.2120109409,0.1974189972,181996.9561,0.4894811845,0.7514826782,0.9098594271,82991,1108313.3015,0
446,018,Løve Apotek Nykøbin,6,Langgade 5,4800,01-01-1753 00:00,,1085,376,1085,"Langgade 5, 4800 Denmark",54.76734,11.867126,1753-01-01,,1753,2025,2008,POINT (11.867126 54.76734),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
447,018-1,Løve Apotek Nysted,7,Adelgade 13,4880,"01Jul2013 0:00:00,000",,1085,376,1085,"Adelgade 13, 4880 Denmark",54.668997,11.728762,2013-07-01,,2013,2025,2013,POINT (11.728762 54.668997),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
448,018-2,Løve Apotek Østerbr,7,Vendsysselvej 5 B,4800,"16Nov2015 0:00:00,000",,1085,376,1085,"Vendsysselvej 5 B, 4800 Denmark",54.7544899,11.8895495,2015-11-16,,2015,2025,2015,POINT (11.8895495 54.7544899),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
489,136,Nykøbing F. Svane Ap,6,Slotsbryggen 1-3,4800,01-01-1882 00:00,,1085,376,1085,"Slotsbryggen 1-3, 4800 Denmark",54.771697,11.8642607,1882-01-01,,1882,2025,2008,POINT (11.8642607 54.771697),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
503,195,Nørre Alslev Apotek,6,Apotekergade 1,4840,"01Jan1902 0:00:00,000",,1085,376,1085,"Apotekergade 1, 4840 Denmark",54.898671,11.879174,1902-01-01,,1902,2025,2008,POINT (11.879174 54.898671),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
571,013-2,Sakskøbing Løve Apo,7,Søndergade 11,4990,"15Sep2017 0:00:00,000",,1085,376,1085,"Søndergade 11, 4990 Denmark",54.798709,11.6368,2017-09-15,,2017,2025,2017,POINT (11.6368 54.798709),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
637,195-1,Stubbekøbing Apotek,7,Torvet 2,4850,"01Jan2006 0:00:00,000",,1085,376,1085,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,,2006,2025,2008,POINT (12.043139 54.890308),2018,14462247.171,5046785.9614,45.70,0.264254062,0.1729689808,155545.33876,0.4412958793,0.7007857915,0.9172734595,60930,912150.381,0
426,032-1,Lundby Apotek,7,Lundby Hovedgade 90,4750,01.10.1991,,1085,390,1085,"Lundby Hovedgade 90, 4750 Denmark",55.109002,11.876402,1991-01-10,,1991,2025,2008,POINT (11.876402 55.109002),2018,16245983.34,5615267.334,45.92,0.2673520168,0.1771215296,161691.44408,0.4482886742,0.7195846281,0.9266949338,45816,806564.30468,0
531,086,Præstø Apotek,6,Svend Gønges Torv 12,4720,01-01-1816 00:00,,1085,390,1085,"Svend Gønges Torv 12, 4720 Denmark",55.121942,12.040149,1816-01-01,,1816,2025,2008,POINT (12.040149 55.121942),2018,16245983.34,5615267.334,45.92,0.2673520168,0.1771215296,161691.44408,0.4482886742,0.7195846281,0.9266949338,45816,806564.30468,0
618,028,Stege Apotek,6,Storegade 6,4780,01-01-1753 00:00,,1085,390,1085,"Storegade 6, 4780 Denmark",54.983005,12.283544,1753-01-01,,1753,2025,2008,POINT (12.283544 54.983005),2018,16245983.34,5615267.334,45.92,0.2673520168,0.1771215296,161691.44408,0.4482886742,0.7195846281,0.9266949338,45816,806564.30468,0
694,195-2,Valdemarsgade Apotek,7,Valdemarsgade 69,4760,"15Feb2016 0:00:00,000",,1085,390,1085,"Valdemarsgade 69, 4760 Denmark",55.010835,11.912671,2016-02-15,,2016,2025,2016,POINT (11.912671 55.010835),2018,16245983.34,5615267.334,45.92,0.2673520168,0.1771215296,161691.44408,0.4482886742,0.7195846281,0.9266949338,45816,806564.30468,0
741,032,Vordingborg Apotek,13,Voldgade 20,4760,01-01-1753 00:00,,1085,390,1085,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,,1753,2025,2008,POINT (11.909083 55.00956),2018,16245983.34,5615267.334,45.92,0.2673520168,0.1771215296,161691.44408,0.4482886742,0.7195846281,0.9266949338,45816,806564.30468,0
3,082-1,Allinge Apotek,7,Kirkegade 13,3770,"01May2016 0:00:00,000",,1084,400,1084,"Kirkegade 13, 3770 Denmark",55.277123,14.802304,2016-05-01,,2016,2025,2016,POINT (14.802304 55.277123),2018,24710118.35,8465025.5,47.53,0.2900535732,0.166582432,150719.02917,0.434540531,0.7095271372,0.9316680586,39572,710295.20508,0
474,082,Nexø Apotek,6,Strandgade 7,3730,01-01-1830 00:00,,1084,400,1084,"Strandgade 7, 3730 Denmark",55.063241,15.133632,1830-01-01,,1830,2025,2008,POINT (15.133632 55.063241),2018,24710118.35,8465025.5,47.53,0.2900535732,0.166582432,150719.02917,0.434540531,0.7095271372,0.9316680586,39572,710295.20508,0
568,042,Rønne Apotek,6,Store Torvegade 12,3700,01-01-1760 00:00,,1084,400,1084,"Store Torvegade 12, 3700 Denmark",55.103619,14.6995,1760-01-01,,1760,2025,2008,POINT (14.6995 55.103619),2018,24710118.35,8465025.5,47.53,0.2900535732,0.166582432,150719.02917,0.434540531,0.7095271372,0.9316680586,39572,710295.20508,0
119,189,Ejby Apotek,6,Algade 4,5592,"01Jan1901 0:00:00,000",,1083,410,1083,"Algade 4, 5592 Denmark",55.429067,9.928937,1901-01-01,,1901,2025,2008,POINT (9.928936999999999 55.42906,2018,12636965.43,4301208.222,43.54,0.2292428605,0.2052499157,189500.5932,0.4957138404,0.7819559229,0.9270833333,38553,1173675.078,0
462,047,Middelfart Apotek,6,Jernbanegade 2C,5500,01-01-1799 00:00,,1083,410,1083,"Jernbanegade 2C, 5500 Denmark",55.50412,9.734367,1799-01-01,,1799,2025,2008,POINT (9.734367000000001 55.50412,2018,12636965.43,4301208.222,43.54,0.2292428605,0.2052499157,189500.5932,0.4957138404,0.7819559229,0.9270833333,38553,1173675.078,0
463,015-3,Middelfart Løve Apot,7,Kløvervej 10-14,5500,"31Aug2018 0:00:00,000",,1083,410,1083,"Kløvervej 10-14, 5500 Denmark",55.4961824,9.7569479,2018-08-31,,2018,2025,2018,POINT (9.7569479 55.4961824),2018,12636965.43,4301208.222,43.54,0.2292428605,0.2052499157,189500.5932,0.4957138404,0.7819559229,0.9270833333,38553,1173675.078,0
483,189-3,Nr. Aaby Apotek,7,Grønnegade 12,5580,"23Oct2017 0:00:00,000",,1083,410,1083,"Grønnegade 12, 5580 Denmark",55.461115,9.877491,2017-10-23,,2017,2025,2017,POINT (9.877490999999999 55.46111,2018,12636965.43,4301208.222,43.54,0.2292428605,0.2052499157,189500.5932,0.4957138404,0.7819559229,0.9270833333,38553,1173675.078,0
629,047-1,Strib Apotek,7,Sofiendalvej 10,5500,"04Jan2016 0:00:00,000",,1083,410,1083,"Sofiendalvej 10, 5500 Denmark",55.532393,9.776315,2016-01-04,,2016,2025,2016,POINT (9.776315 55.532393),2018,12636965.43,4301208.222,43.54,0.2292428605,0.2052499157,189500.5932,0.4957138404,0.7819559229,0.9270833333,38553,1173675.078,0
48,024,Assens Apotek,6,Østergade 35,5610,01-01-1753 00:00,,1083,420,1083,"Østergade 35, 5610 Denmark",55.270081,9.897483,1753-01-01,,1753,2025,2008,POINT (9.897482999999999 55.27008,2018,10823537.65,3759597.445,43.60,0.2284043482,0.2034358925,171175.80602,0.4733080513,0.7489197861,0.9278247764,41212,1255392.4491,0
170,024-2,Glamsbjerg Apotek,7,Søndergade 70,5620,"01May2017 0:00:00,000",,1083,420,1083,"Søndergade 70, 5620 Denmark",55.273574,10.107259,2017-05-01,,2017,2025,2017,POINT (10.107259 55.273574),2018,10823537.65,3759597.445,43.60,0.2284043482,0.2034358925,171175.80602,0.4733080513,0.7489197861,0.9278247764,41212,1255392.4491,0
297,024-1,Haarby Apotek,7,Algade 33,5683,01.05.1994,,1083,420,1083,"Algade 33, 5683 Denmark",55.22332,10.124086,1994-01-05,,1994,2025,2008,POINT (10.124086 55.22332),2018,10823537.65,3759597.445,43.60,0.2284043482,0.2034358925,171175.80602,0.4733080513,0.7489197861,0.9278247764,41212,1255392.4491,0
667,123-1,Tommerup Apotek filia,7,Tallerupvej 15,5690,"01Jul2015 0:00:00,000",,1083,420,1083,"Tallerupvej 15, 5690 Denmark",55.348254,10.180457,2015-07-01,,2015,2025,2015,POINT (10.180457 55.348254),2018,10823537.65,3759597.445,43.60,0.2284043482,0.2034358925,171175.80602,0.4733080513,0.7489197861,0.9278247764,41212,1255392.4491,0
735,189-2,Vissenbjerg Apotek,7,Østergade 11,5492,"18Sep2017 0:00:00,000",,1083,420,1083,"Østergade 11, 5492 Denmark",55.385161,10.13666,2017-09-18,,2017,2025,2017,POINT (10.13666 55.385161),2018,10823537.65,3759597.445,43.60,0.2284043482,0.2034358925,171175.80602,0.4733080513,0.7489197861,0.9278247764,41212,1255392.4491,0
802,189-1,Aarup Apotek,7,Bredgade 60,5560,"01Jan2009 0:00:00,000",,1083,420,1083,"Bredgade 60, 5560 Denmark",55.37892,10.0475,2009-01-01,,2009,2025,2009,POINT (10.0475 55.37892),2018,10823537.65,3759597.445,43.60,0.2284043482,0.2034358925,171175.80602,0.4733080513,0.7489197861,0.9278247764,41212,1255392.4491,0
163,034,Faaborg Løve Apotek,6,Herregårdscentret 6,5600,01-01-1753 00:00,,1083,430,1083,"Herregårdscentret 6, 5600 Denmark",55.100625,10.240043,1753-01-01,,1753,2025,2008,POINT (10.240043 55.100625),2018,,,44.04,0.2388195101,0.2015479936,167687.24422,0.4699876238,0.7495681614,0.9293200804,51809,914797.32952,0
541,091,Ringe Apotek,13,Torvet 5,5750,01-01-1842 00:00,,1083,430,1083,"Torvet 5, 5750 Denmark",55.237205,10.47977,1842-01-01,,1842,2025,2008,POINT (10.47977 55.237205),2018,,,44.04,0.2388195101,0.2015479936,167687.24422,0.4699876238,0.7495681614,0.9293200804,51809,914797.32952,0
324,052,Kerteminde Apotek,6,Langegade 37,5300,01-01-1796 00:00,,1083,440,1083,"Langegade 37, 5300 Denmark",55.4494452,10.6577907,1796-01-01,,1796,2025,2008,POINT (10.6577907 55.4494452),2018,,,44.76,0.2514617423,0.1942960501,173069.09723,0.4643504659,0.7547758581,0.9169793819,23773,1058695.7876,0
415,152,Langeskov Apotek,6,Langeskov Centret 27,5550,01-01-1891 00:00,,1083,440,1083,"Langeskov Centret 27, 5550 Denmark",55.360559,10.587606,1891-01-01,,1891,2025,2008,POINT (10.587606 55.360559),2018,,,44.76,0.2514617423,0.1942960501,173069.09723,0.4643504659,0.7547758581,0.9169793819,23773,1058695.7876,0
111,316-1,Dronningensvej Apotek,7,"Dronningensvej 5, st. tv.",5800,"06Jun2016 0:00:00,000",,1083,450,1083,"Dronningensvej 5, st. tv., 5800 Denmark",55.3127,10.7896,2016-06-06,,2016,2025,2016,POINT (10.7896 55.3127),2018,13028122.605,4459950.39,44.12,0.238936396,0.1974595843,164953.10882,0.450816084,0.7273736197,0.9128259646,32042,1053966.1572,0
